DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2023-11-25","2023-11-25","2023-11-25T19:30:00","2023-11-25T20:00:00",4343,1059,5402
"2023-11-25","2023-11-25","2023-11-25T20:00:00","2023-11-25T20:30:00",4234,1028,5262
"2023-11-25","2023-11-25","2023-11-25T20:30:00","2023-11-25T21:00:00",4144,991,5135
"2023-11-25","2023-11-25","2023-11-25T21:00:00","2023-11-25T21:30:00",4041,951,4992
"2023-11-25","2023-11-25","2023-11-25T21:30:00","2023-11-25T22:00:00",3940,909,4849
"2023-11-25","2023-11-25","2023-11-25T22:00:00","2023-11-25T22:30:00",3821,873,4694
"2023-11-25","2023-11-25","2023-11-25T22:30:00","2023-11-25T23:00:00",3742,821,4563
"2023-11-25","2023-11-26","2023-11-25T23:00:00","2023-11-25T23:30:00",3677,769,4446
"2023-11-25","2023-11-26","2023-11-25T23:30:00","2023-11-26T00:00:00",3645,720,4365
"2023-11-26","2023-11-26","2023-11-26T00:00:00","2023-11-26T00:30:00",3467,680,4147
"2023-11-26","2023-11-26","2023-11-26T00:30:00","2023-11-26T01:00:00",3392,645,4037
"2023-11-26","2023-11-26","2023-11-26T01:00:00","2023-11-26T01:30:00",3300,624,3924
"2023-11-26","2023-11-26","2023-11-26T01:30:00","2023-11-26T02:00:00",3231,633,3864
"2023-11-26","2023-11-26","2023-11-26T02:00:00","2023-11-26T02:30:00",3148,619,3767
"2023-11-26","2023-11-26","2023-11-26T02:30:00","2023-11-26T03:00:00",3123,608,3731
"2023-11-26","2023-11-26","2023-11-26T03:00:00","2023-11-26T03:30:00",3070,590,3660
"2023-11-26","2023-11-26","2023-11-26T03:30:00","2023-11-26T04:00:00",3026,575,3601
"2023-11-26","2023-11-26","2023-11-26T04:00:00","2023-11-26T04:30:00",3023,563,3586
"2023-11-26","2023-11-26","2023-11-26T04:30:00","2023-11-26T05:00:00",2980,560,3540
"2023-11-26","2023-11-26","2023-11-26T05:00:00","2023-11-26T05:30:00",2966,562,3528
"2023-11-26","2023-11-26","2023-11-26T05:30:00","2023-11-26T06:00:00",2960,561,3521
"2023-11-26","2023-11-26","2023-11-26T06:00:00","2023-11-26T06:30:00",2981,566,3547
"2023-11-26","2023-11-26","2023-11-26T06:30:00","2023-11-26T07:00:00",3046,595,3641
"2023-11-26","2023-11-26","2023-11-26T07:00:00","2023-11-26T07:30:00",3087,627,3714
"2023-11-26","2023-11-26","2023-11-26T07:30:00","2023-11-26T08:00:00",3202,661,3863
"2023-11-26","2023-11-26","2023-11-26T08:00:00","2023-11-26T08:30:00",3258,690,3948
"2023-11-26","2023-11-26","2023-11-26T08:30:00","2023-11-26T09:00:00",3395,738,4133
"2023-11-26","2023-11-26","2023-11-26T09:00:00","2023-11-26T09:30:00",3567,792,4359
"2023-11-26","2023-11-26","2023-11-26T09:30:00","2023-11-26T10:00:00",3711,861,4572
"2023-11-26","2023-11-26","2023-11-26T10:00:00","2023-11-26T10:30:00",3821,915,4736
"2023-11-26","2023-11-26","2023-11-26T10:30:00","2023-11-26T11:00:00",3907,942,4849
"2023-11-26","2023-11-26","2023-11-26T11:00:00","2023-11-26T11:30:00",3963,956,4919
"2023-11-26","2023-11-26","2023-11-26T11:30:00","2023-11-26T12:00:00",4009,983,4992
"2023-11-26","2023-11-26","2023-11-26T12:00:00","2023-11-26T12:30:00",4065,1008,5073
"2023-11-26","2023-11-26","2023-11-26T12:30:00","2023-11-26T13:00:00",4100,1041,5141
"2023-11-26","2023-11-26","2023-11-26T13:00:00","2023-11-26T13:30:00",4143,1059,5202
"2023-11-26","2023-11-26","2023-11-26T13:30:00","2023-11-26T14:00:00",4105,1047,5152
"2023-11-26","2023-11-26","2023-11-26T14:00:00","2023-11-26T14:30:00",4043,1026,5069
"2023-11-26","2023-11-26","2023-11-26T14:30:00","2023-11-26T15:00:00",4014,1013,5027
"2023-11-26","2023-11-26","2023-11-26T15:00:00","2023-11-26T15:30:00",4022,1021,5043
"2023-11-26","2023-11-26","2023-11-26T15:30:00","2023-11-26T16:00:00",4031,1030,5061
"2023-11-26","2023-11-26","2023-11-26T16:00:00","2023-11-26T16:30:00",4079,1055,5134
"2023-11-26","2023-11-26","2023-11-26T16:30:00","2023-11-26T17:00:00",4171,1117,5288
"2023-11-26","2023-11-26","2023-11-26T17:00:00","2023-11-26T17:30:00",4412,1191,5603
"2023-11-26","2023-11-26","2023-11-26T17:30:00","2023-11-26T18:00:00",4509,1220,5729
"2023-11-26","2023-11-26","2023-11-26T18:00:00","2023-11-26T18:30:00",4550,1187,5737
"2023-11-26","2023-11-26","2023-11-26T18:30:00","2023-11-26T19:00:00",4500,1137,5637
"2023-11-26","2023-11-26","2023-11-26T19:00:00","2023-11-26T19:30:00",4409,1093,5502
"2023-11-26","2023-11-26","2023-11-26T19:30:00","2023-11-26T20:00:00",4337,1060,5397
"2023-11-26","2023-11-26","2023-11-26T20:00:00","2023-11-26T20:30:00",4230,1018,5248
"2023-11-26","2023-11-26","2023-11-26T20:30:00","2023-11-26T21:00:00",4163,979,5142
"2023-11-26","2023-11-26","2023-11-26T21:00:00","2023-11-26T21:30:00",4089,939,5028
"2023-11-26","2023-11-26","2023-11-26T21:30:00","2023-11-26T22:00:00",3957,894,4851
"2023-11-26","2023-11-26","2023-11-26T22:00:00","2023-11-26T22:30:00",3802,844,4646
"2023-11-26","2023-11-26","2023-11-26T22:30:00","2023-11-26T23:00:00",3640,787,4427
"2023-11-26","2023-11-27","2023-11-26T23:00:00","2023-11-26T23:30:00",3554,830,4384
"2023-11-26","2023-11-27","2023-11-26T23:30:00","2023-11-27T00:00:00",3504,778,4282
"2023-11-27","2023-11-27","2023-11-27T00:00:00","2023-11-27T00:30:00",3384,585,3969
"2023-11-27","2023-11-27","2023-11-27T00:30:00","2023-11-27T01:00:00",3282,567,3849
"2023-11-27","2023-11-27","2023-11-27T01:00:00","2023-11-27T01:30:00",3217,563,3780
"2023-11-27","2023-11-27","2023-11-27T01:30:00","2023-11-27T02:00:00",3155,572,3727
"2023-11-27","2023-11-27","2023-11-27T02:00:00","2023-11-27T02:30:00",3080,564,3644
"2023-11-27","2023-11-27","2023-11-27T02:30:00","2023-11-27T03:00:00",3097,555,3652
"2023-11-27","2023-11-27","2023-11-27T03:00:00","2023-11-27T03:30:00",3052,543,3595
"2023-11-27","2023-11-27","2023-11-27T03:30:00","2023-11-27T04:00:00",3044,544,3588
"2023-11-27","2023-11-27","2023-11-27T04:00:00","2023-11-27T04:30:00",3020,555,3575
"2023-11-27","2023-11-27","2023-11-27T04:30:00","2023-11-27T05:00:00",3030,557,3587
"2023-11-27","2023-11-27","2023-11-27T05:00:00","2023-11-27T05:30:00",3072,566,3638
"2023-11-27","2023-11-27","2023-11-27T05:30:00","2023-11-27T06:00:00",3135,600,3735
"2023-11-27","2023-11-27","2023-11-27T06:00:00","2023-11-27T06:30:00",3270,661,3931
"2023-11-27","2023-11-27","2023-11-27T06:30:00","2023-11-27T07:00:00",3495,757,4252
"2023-11-27","2023-11-27","2023-11-27T07:00:00","2023-11-27T07:30:00",3767,864,4631
"2023-11-27","2023-11-27","2023-11-27T07:30:00","2023-11-27T08:00:00",4175,1002,5177
"2023-11-27","2023-11-27","2023-11-27T08:00:00","2023-11-27T08:30:00",4308,1073,5381
"2023-11-27","2023-11-27","2023-11-27T08:30:00","2023-11-27T09:00:00",4369,1094,5463
"2023-11-27","2023-11-27","2023-11-27T09:00:00","2023-11-27T09:30:00",4415,1126,5541
"2023-11-27","2023-11-27","2023-11-27T09:30:00","2023-11-27T10:00:00",4489,1148,5637
"2023-11-27","2023-11-27","2023-11-27T10:00:00","2023-11-27T10:30:00",4476,1145,5621
"2023-11-27","2023-11-27","2023-11-27T10:30:00","2023-11-27T11:00:00",4500,1128,5628
"2023-11-27","2023-11-27","2023-11-27T11:00:00","2023-11-27T11:30:00",4473,1123,5596
"2023-11-27","2023-11-27","2023-11-27T11:30:00","2023-11-27T12:00:00",4479,1105,5584
"2023-11-27","2023-11-27","2023-11-27T12:00:00","2023-11-27T12:30:00",4479,1087,5566
"2023-11-27","2023-11-27","2023-11-27T12:30:00","2023-11-27T13:00:00",4491,1095,5586
"2023-11-27","2023-11-27","2023-11-27T13:00:00","2023-11-27T13:30:00",4497,1112,5609
"2023-11-27","2023-11-27","2023-11-27T13:30:00","2023-11-27T14:00:00",4451,1083,5534
"2023-11-27","2023-11-27","2023-11-27T14:00:00","2023-11-27T14:30:00",4460,1076,5536
"2023-11-27","2023-11-27","2023-11-27T14:30:00","2023-11-27T15:00:00",4465,1080,5545
"2023-11-27","2023-11-27","2023-11-27T15:00:00","2023-11-27T15:30:00",4497,1086,5583
"2023-11-27","2023-11-27","2023-11-27T15:30:00","2023-11-27T16:00:00",4556,1120,5676
"2023-11-27","2023-11-27","2023-11-27T16:00:00","2023-11-27T16:30:00",4623,1149,5772
"2023-11-27","2023-11-27","2023-11-27T16:30:00","2023-11-27T17:00:00",4750,1264,6014
"2023-11-27","2023-11-27","2023-11-27T17:00:00","2023-11-27T17:30:00",4975,1347,6322
"2023-11-27","2023-11-27","2023-11-27T17:30:00","2023-11-27T18:00:00",5060,1355,6415
"2023-11-27","2023-11-27","2023-11-27T18:00:00","2023-11-27T18:30:00",5044,1310,6354
"2023-11-27","2023-11-27","2023-11-27T18:30:00","2023-11-27T19:00:00",4922,1246,6168
"2023-11-27","2023-11-27","2023-11-27T19:00:00","2023-11-27T19:30:00",4822,1184,6006
"2023-11-27","2023-11-27","2023-11-27T19:30:00","2023-11-27T20:00:00",4775,1153,5928
"2023-11-27","2023-11-27","2023-11-27T20:00:00","2023-11-27T20:30:00",4634,1118,5752
"2023-11-27","2023-11-27","2023-11-27T20:30:00","2023-11-27T21:00:00",4529,1075,5604
"2023-11-27","2023-11-27","2023-11-27T21:00:00","2023-11-27T21:30:00",4387,1034,5421
"2023-11-27","2023-11-27","2023-11-27T21:30:00","2023-11-27T22:00:00",4236,994,5230
"2023-11-27","2023-11-27","2023-11-27T22:00:00","2023-11-27T22:30:00",4056,930,4986
"2023-11-27","2023-11-27","2023-11-27T22:30:00","2023-11-27T23:00:00",3866,857,4723
"2023-11-27","2023-11-28","2023-11-27T23:00:00","2023-11-27T23:30:00",3758,798,4556
"2023-11-27","2023-11-28","2023-11-27T23:30:00","2023-11-28T00:00:00",3660,736,4396
"2023-11-28","2023-11-28","2023-11-28T00:00:00","2023-11-28T00:30:00",3476,710,4186
"2023-11-28","2023-11-28","2023-11-28T00:30:00","2023-11-28T01:00:00",3409,681,4090
"2023-11-28","2023-11-28","2023-11-28T01:00:00","2023-11-28T01:30:00",3321,663,3984
"2023-11-28","2023-11-28","2023-11-28T01:30:00","2023-11-28T02:00:00",3288,685,3973
"2023-11-28","2023-11-28","2023-11-28T02:00:00","2023-11-28T02:30:00",3239,674,3913
"2023-11-28","2023-11-28","2023-11-28T02:30:00","2023-11-28T03:00:00",3214,661,3875
"2023-11-28","2023-11-28","2023-11-28T03:00:00","2023-11-28T03:30:00",3186,654,3840
"2023-11-28","2023-11-28","2023-11-28T03:30:00","2023-11-28T04:00:00",3160,642,3802
"2023-11-28","2023-11-28","2023-11-28T04:00:00","2023-11-28T04:30:00",3177,641,3818
"2023-11-28","2023-11-28","2023-11-28T04:30:00","2023-11-28T05:00:00",3213,640,3853
"2023-11-28","2023-11-28","2023-11-28T05:00:00","2023-11-28T05:30:00",3234,657,3891
"2023-11-28","2023-11-28","2023-11-28T05:30:00","2023-11-28T06:00:00",3310,679,3989
"2023-11-28","2023-11-28","2023-11-28T06:00:00","2023-11-28T06:30:00",3423,729,4152
"2023-11-28","2023-11-28","2023-11-28T06:30:00","2023-11-28T07:00:00",3636,821,4457
"2023-11-28","2023-11-28","2023-11-28T07:00:00","2023-11-28T07:30:00",3854,928,4782
"2023-11-28","2023-11-28","2023-11-28T07:30:00","2023-11-28T08:00:00",4165,1058,5223
"2023-11-28","2023-11-28","2023-11-28T08:00:00","2023-11-28T08:30:00",4322,1128,5450
"2023-11-28","2023-11-28","2023-11-28T08:30:00","2023-11-28T09:00:00",4389,1138,5527
"2023-11-28","2023-11-28","2023-11-28T09:00:00","2023-11-28T09:30:00",4488,1171,5659
"2023-11-28","2023-11-28","2023-11-28T09:30:00","2023-11-28T10:00:00",4573,1207,5780
"2023-11-28","2023-11-28","2023-11-28T10:00:00","2023-11-28T10:30:00",4545,1203,5748
"2023-11-28","2023-11-28","2023-11-28T10:30:00","2023-11-28T11:00:00",4531,1200,5731
"2023-11-28","2023-11-28","2023-11-28T11:00:00","2023-11-28T11:30:00",4514,1201,5715
"2023-11-28","2023-11-28","2023-11-28T11:30:00","2023-11-28T12:00:00",4511,1196,5707
"2023-11-28","2023-11-28","2023-11-28T12:00:00","2023-11-28T12:30:00",4518,1191,5709
"2023-11-28","2023-11-28","2023-11-28T12:30:00","2023-11-28T13:00:00",4533,1195,5728
"2023-11-28","2023-11-28","2023-11-28T13:00:00","2023-11-28T13:30:00",4546,1186,5732
"2023-11-28","2023-11-28","2023-11-28T13:30:00","2023-11-28T14:00:00",4467,1161,5628
"2023-11-28","2023-11-28","2023-11-28T14:00:00","2023-11-28T14:30:00",4449,1146,5595
"2023-11-28","2023-11-28","2023-11-28T14:30:00","2023-11-28T15:00:00",4466,1147,5613
"2023-11-28","2023-11-28","2023-11-28T15:00:00","2023-11-28T15:30:00",4460,1157,5617
"2023-11-28","2023-11-28","2023-11-28T15:30:00","2023-11-28T16:00:00",4548,1168,5716
"2023-11-28","2023-11-28","2023-11-28T16:00:00","2023-11-28T16:30:00",4627,1219,5846
"2023-11-28","2023-11-28","2023-11-28T16:30:00","2023-11-28T17:00:00",4793,1313,6106
"2023-11-28","2023-11-28","2023-11-28T17:00:00","2023-11-28T17:30:00",5015,1370,6385
"2023-11-28","2023-11-28","2023-11-28T17:30:00","2023-11-28T18:00:00",5100,1380,6480
"2023-11-28","2023-11-28","2023-11-28T18:00:00","2023-11-28T18:30:00",5091,1335,6426
"2023-11-28","2023-11-28","2023-11-28T18:30:00","2023-11-28T19:00:00",5043,1273,6316
"2023-11-28","2023-11-28","2023-11-28T19:00:00","2023-11-28T19:30:00",4898,1221,6119
"2023-11-28","2023-11-28","2023-11-28T19:30:00","2023-11-28T20:00:00",4833,1182,6015
"2023-11-28","2023-11-28","2023-11-28T20:00:00","2023-11-28T20:30:00",4729,1155,5884
"2023-11-28","2023-11-28","2023-11-28T20:30:00","2023-11-28T21:00:00",4612,1100,5712
"2023-11-28","2023-11-28","2023-11-28T21:00:00","2023-11-28T21:30:00",4509,1061,5570
"2023-11-28","2023-11-28","2023-11-28T21:30:00","2023-11-28T22:00:00",4360,1007,5367
"2023-11-28","2023-11-28","2023-11-28T22:00:00","2023-11-28T22:30:00",4182,929,5111
"2023-11-28","2023-11-28","2023-11-28T22:30:00","2023-11-28T23:00:00",4008,876,4884
"2023-11-28","2023-11-29","2023-11-28T23:00:00","2023-11-28T23:30:00",3915,808,4723
"2023-11-28","2023-11-29","2023-11-28T23:30:00","2023-11-29T00:00:00",3843,757,4600
"2023-11-29","2023-11-29","2023-11-29T00:00:00","2023-11-29T00:30:00",3476,713,4189
"2023-11-29","2023-11-29","2023-11-29T00:30:00","2023-11-29T01:00:00",3409,683,4092
"2023-11-29","2023-11-29","2023-11-29T01:00:00","2023-11-29T01:30:00",3321,664,3985
"2023-11-29","2023-11-29","2023-11-29T01:30:00","2023-11-29T02:00:00",3288,686,3974
"2023-11-29","2023-11-29","2023-11-29T02:00:00","2023-11-29T02:30:00",3239,675,3914
"2023-11-29","2023-11-29","2023-11-29T02:30:00","2023-11-29T03:00:00",3214,661,3875
"2023-11-29","2023-11-29","2023-11-29T03:00:00","2023-11-29T03:30:00",3186,655,3841
"2023-11-29","2023-11-29","2023-11-29T03:30:00","2023-11-29T04:00:00",3160,642,3802
"2023-11-29","2023-11-29","2023-11-29T04:00:00","2023-11-29T04:30:00",3177,641,3818
"2023-11-29","2023-11-29","2023-11-29T04:30:00","2023-11-29T05:00:00",3213,640,3853
"2023-11-29","2023-11-29","2023-11-29T05:00:00","2023-11-29T05:30:00",3234,658,3892
"2023-11-29","2023-11-29","2023-11-29T05:30:00","2023-11-29T06:00:00",3310,681,3991
"2023-11-29","2023-11-29","2023-11-29T06:00:00","2023-11-29T06:30:00",3423,733,4156
"2023-11-29","2023-11-29","2023-11-29T06:30:00","2023-11-29T07:00:00",3636,828,4464
"2023-11-29","2023-11-29","2023-11-29T07:00:00","2023-11-29T07:30:00",3854,939,4793
"2023-11-29","2023-11-29","2023-11-29T07:30:00","2023-11-29T08:00:00",4165,1075,5240
"2023-11-29","2023-11-29","2023-11-29T08:00:00","2023-11-29T08:30:00",4322,1148,5470
"2023-11-29","2023-11-29","2023-11-29T08:30:00","2023-11-29T09:00:00",4389,1158,5547
"2023-11-29","2023-11-29","2023-11-29T09:00:00","2023-11-29T09:30:00",4488,1193,5681
"2023-11-29","2023-11-29","2023-11-29T09:30:00","2023-11-29T10:00:00",4573,1230,5803
"2023-11-29","2023-11-29","2023-11-29T10:00:00","2023-11-29T10:30:00",4545,1226,5771
"2023-11-29","2023-11-29","2023-11-29T10:30:00","2023-11-29T11:00:00",4531,1223,5754
"2023-11-29","2023-11-29","2023-11-29T11:00:00","2023-11-29T11:30:00",4514,1223,5737
"2023-11-29","2023-11-29","2023-11-29T11:30:00","2023-11-29T12:00:00",4511,1218,5729
"2023-11-29","2023-11-29","2023-11-29T12:00:00","2023-11-29T12:30:00",4518,1213,5731
"2023-11-29","2023-11-29","2023-11-29T12:30:00","2023-11-29T13:00:00",4533,1217,5750
"2023-11-29","2023-11-29","2023-11-29T13:00:00","2023-11-29T13:30:00",4546,1208,5754
"2023-11-29","2023-11-29","2023-11-29T13:30:00","2023-11-29T14:00:00",4467,1182,5649
"2023-11-29","2023-11-29","2023-11-29T14:00:00","2023-11-29T14:30:00",4449,1166,5615
"2023-11-29","2023-11-29","2023-11-29T14:30:00","2023-11-29T15:00:00",4466,1167,5633
"2023-11-29","2023-11-29","2023-11-29T15:00:00","2023-11-29T15:30:00",4460,1178,5638
"2023-11-29","2023-11-29","2023-11-29T15:30:00","2023-11-29T16:00:00",4548,1190,5738
"2023-11-29","2023-11-29","2023-11-29T16:00:00","2023-11-29T16:30:00",4627,1243,5870
"2023-11-29","2023-11-29","2023-11-29T16:30:00","2023-11-29T17:00:00",4793,1340,6133
"2023-11-29","2023-11-29","2023-11-29T17:00:00","2023-11-29T17:30:00",5015,1400,6415
"2023-11-29","2023-11-29","2023-11-29T17:30:00","2023-11-29T18:00:00",5100,1410,6510
"2023-11-29","2023-11-29","2023-11-29T18:00:00","2023-11-29T18:30:00",5091,1363,6454
"2023-11-29","2023-11-29","2023-11-29T18:30:00","2023-11-29T19:00:00",5043,1299,6342
"2023-11-29","2023-11-29","2023-11-29T19:00:00","2023-11-29T19:30:00",4898,1245,6143
"2023-11-29","2023-11-29","2023-11-29T19:30:00","2023-11-29T20:00:00",4833,1204,6037
"2023-11-29","2023-11-29","2023-11-29T20:00:00","2023-11-29T20:30:00",4729,1176,5905
"2023-11-29","2023-11-29","2023-11-29T20:30:00","2023-11-29T21:00:00",4612,1119,5731
"2023-11-29","2023-11-29","2023-11-29T21:00:00","2023-11-29T21:30:00",4509,1078,5587
"2023-11-29","2023-11-29","2023-11-29T21:30:00","2023-11-29T22:00:00",4360,1022,5382
"2023-11-29","2023-11-29","2023-11-29T22:00:00","2023-11-29T22:30:00",4182,941,5123
"2023-11-29","2023-11-29","2023-11-29T22:30:00","2023-11-29T23:00:00",4008,886,4894
"2023-11-29","2023-11-30","2023-11-29T23:00:00","2023-11-29T23:30:00",3915,815,4730
"2023-11-29","2023-11-30","2023-11-29T23:30:00","2023-11-30T00:00:00",3843,762,4605
"2023-11-30","2023-11-30","2023-11-30T00:00:00","2023-11-30T00:30:00",3781,691,4472
"2023-11-30","2023-11-30","2023-11-30T00:30:00","2023-11-30T01:00:00",3767,654,4421
"2023-11-30","2023-11-30","2023-11-30T01:00:00","2023-11-30T01:30:00",3675,637,4312
"2023-11-30","2023-11-30","2023-11-30T01:30:00","2023-11-30T02:00:00",3614,666,4280
"2023-11-30","2023-11-30","2023-11-30T02:00:00","2023-11-30T02:30:00",3541,649,4190
"2023-11-30","2023-11-30","2023-11-30T02:30:00","2023-11-30T03:00:00",3512,641,4153
"2023-11-30","2023-11-30","2023-11-30T03:00:00","2023-11-30T03:30:00",3424,620,4044
"2023-11-30","2023-11-30","2023-11-30T03:30:00","2023-11-30T04:00:00",3412,622,4034
"2023-11-30","2023-11-30","2023-11-30T04:00:00","2023-11-30T04:30:00",3383,626,4009
"2023-11-30","2023-11-30","2023-11-30T04:30:00","2023-11-30T05:00:00",3360,632,3992
"2023-11-30","2023-11-30","2023-11-30T05:00:00","2023-11-30T05:30:00",3369,638,4007
"2023-11-30","2023-11-30","2023-11-30T05:30:00","2023-11-30T06:00:00",3424,665,4089
"2023-11-30","2023-11-30","2023-11-30T06:00:00","2023-11-30T06:30:00",3560,714,4274
"2023-11-30","2023-11-30","2023-11-30T06:30:00","2023-11-30T07:00:00",3797,802,4599
"2023-11-30","2023-11-30","2023-11-30T07:00:00","2023-11-30T07:30:00",4089,922,5011
"2023-11-30","2023-11-30","2023-11-30T07:30:00","2023-11-30T08:00:00",4464,1054,5518
"2023-11-30","2023-11-30","2023-11-30T08:00:00","2023-11-30T08:30:00",4661,1150,5811
"2023-11-30","2023-11-30","2023-11-30T08:30:00","2023-11-30T09:00:00",4703,1169,5872
"2023-11-30","2023-11-30","2023-11-30T09:00:00","2023-11-30T09:30:00",4771,1195,5966
"2023-11-30","2023-11-30","2023-11-30T09:30:00","2023-11-30T10:00:00",4846,1224,6070
"2023-11-30","2023-11-30","2023-11-30T10:00:00","2023-11-30T10:30:00",4834,1223,6057
"2023-11-30","2023-11-30","2023-11-30T10:30:00","2023-11-30T11:00:00",4801,1217,6018
"2023-11-30","2023-11-30","2023-11-30T11:00:00","2023-11-30T11:30:00",4774,1221,5995
"2023-11-30","2023-11-30","2023-11-30T11:30:00","2023-11-30T12:00:00",4766,1206,5972
"2023-11-30","2023-11-30","2023-11-30T12:00:00","2023-11-30T12:30:00",4738,1206,5944
"2023-11-30","2023-11-30","2023-11-30T12:30:00","2023-11-30T13:00:00",4751,1217,5968
"2023-11-30","2023-11-30","2023-11-30T13:00:00","2023-11-30T13:30:00",4726,1208,5934
"2023-11-30","2023-11-30","2023-11-30T13:30:00","2023-11-30T14:00:00",4680,1173,5853
"2023-11-30","2023-11-30","2023-11-30T14:00:00","2023-11-30T14:30:00",4694,1177,5871
"2023-11-30","2023-11-30","2023-11-30T14:30:00","2023-11-30T15:00:00",4734,1184,5918
"2023-11-30","2023-11-30","2023-11-30T15:00:00","2023-11-30T15:30:00",4791,1181,5972
"2023-11-30","2023-11-30","2023-11-30T15:30:00","2023-11-30T16:00:00",4836,1206,6042
"2023-11-30","2023-11-30","2023-11-30T16:00:00","2023-11-30T16:30:00",4905,1257,6162
"2023-11-30","2023-11-30","2023-11-30T16:30:00","2023-11-30T17:00:00",5113,1354,6467
"2023-11-30","2023-11-30","2023-11-30T17:00:00","2023-11-30T17:30:00",5287,1420,6707
"2023-11-30","2023-11-30","2023-11-30T17:30:00","2023-11-30T18:00:00",5350,1419,6769
"2023-11-30","2023-11-30","2023-11-30T18:00:00","2023-11-30T18:30:00",5319,1379,6698
"2023-11-30","2023-11-30","2023-11-30T18:30:00","2023-11-30T19:00:00",5242,1317,6559
"2023-11-30","2023-11-30","2023-11-30T19:00:00","2023-11-30T19:30:00",5155,1267,6422
"2023-11-30","2023-11-30","2023-11-30T19:30:00","2023-11-30T20:00:00",5069,1229,6298
"2023-11-30","2023-11-30","2023-11-30T20:00:00","2023-11-30T20:30:00",4983,1194,6177
"2023-11-30","2023-11-30","2023-11-30T20:30:00","2023-11-30T21:00:00",4877,1143,6020
"2023-11-30","2023-11-30","2023-11-30T21:00:00","2023-11-30T21:30:00",4782,1107,5889
"2023-11-30","2023-11-30","2023-11-30T21:30:00","2023-11-30T22:00:00",4571,1042,5613
"2023-11-30","2023-11-30","2023-11-30T22:00:00","2023-11-30T22:30:00",4416,981,5397
"2023-11-30","2023-11-30","2023-11-30T22:30:00","2023-11-30T23:00:00",4223,914,5137
"2023-11-30","2023-12-01","2023-11-30T23:00:00","2023-11-30T23:30:00",4118,831,4949
"2023-11-30","2023-12-01","2023-11-30T23:30:00","2023-12-01T00:00:00",4021,772,4793
"2023-12-01","2023-12-01","2023-12-01T00:00:00","2023-12-01T00:30:00",3800,772,4572
"2023-12-01","2023-12-01","2023-12-01T00:30:00","2023-12-01T01:00:00",3788,735,4523
