TradeDate,StartTime,EndTime,TotalPN,NetInterconnectorSchedule,TSODemandForecast,TSORenewableForecast,CalculatedImbalance
"2023-11-25","2023-11-25T10:00:00","2023-11-25T10:30:00",3583.13,980,5174,384.225,226.645
"2023-11-25","2023-11-25T10:30:00","2023-11-25T11:00:00",3574.59,980,5216,403.918,257.493
"2023-11-25","2023-11-25T11:00:00","2023-11-25T11:30:00",3592.13,980,5260,427.171,260.699
"2023-11-25","2023-11-25T11:30:00","2023-11-25T12:00:00",3536.61,980,5311,437.42,356.97
"2023-11-25","2023-11-25T12:00:00","2023-11-25T12:30:00",3600.51,980,5291,437.192,273.298
"2023-11-25","2023-11-25T12:30:00","2023-11-25T13:00:00",3573.95,980,5316,457.562,304.488
"2023-11-25","2023-11-25T13:00:00","2023-11-25T13:30:00",3585.7,980,5301,487.852,247.448
"2023-11-25","2023-11-25T13:30:00","2023-11-25T14:00:00",3578.9,980,5267,498.696,209.404
"2023-11-25","2023-11-25T14:00:00","2023-11-25T14:30:00",3578.75,980,5201,503.732,138.518
"2023-11-25","2023-11-25T14:30:00","2023-11-25T15:00:00",3579.83,980,5182,482.231,139.938
"2023-11-25","2023-11-25T15:00:00","2023-11-25T15:30:00",3546.38,980,5163,596.763,39.857
"2023-11-25","2023-11-25T15:30:00","2023-11-25T16:00:00",3513.93,980,5188,615.717,78.353
"2023-11-25","2023-11-25T16:00:00","2023-11-25T16:30:00",3719.97,980,5259,620.156,-61.125
"2023-11-25","2023-11-25T16:30:00","2023-11-25T17:00:00",3763.71,980,5462,710.537,7.753
"2023-11-25","2023-11-25T17:00:00","2023-11-25T17:30:00",3777.21,980,5721,754.38,209.41
"2023-11-25","2023-11-25T17:30:00","2023-11-25T18:00:00",3839.21,980,5870,865.558,185.232
"2023-11-25","2023-11-25T18:00:00","2023-11-25T18:30:00",3792.11,980,5836,899.641,164.249
"2023-11-25","2023-11-25T18:30:00","2023-11-25T19:00:00",3778.16,877,5691,1007.273,28.567
"2023-11-25","2023-11-25T19:00:00","2023-11-25T19:30:00",3769.56,794,5559,971.178,24.262
"2023-11-25","2023-11-25T19:30:00","2023-11-25T20:00:00",3425.45,762,5402,1038.826,175.724
"2023-11-25","2023-11-25T20:00:00","2023-11-25T20:30:00",3431.05,613,5262,1070.568,147.382
"2023-11-25","2023-11-25T20:30:00","2023-11-25T21:00:00",3367.31,466,5135,1145.708,155.982
"2023-11-25","2023-11-25T21:00:00","2023-11-25T21:30:00",3209.17,549,4992,1200.266,33.564
"2023-11-25","2023-11-25T21:30:00","2023-11-25T22:00:00",2640.82,651,4849,1283.788,273.392
"2023-11-25","2023-11-25T22:00:00","2023-11-25T22:30:00",2613.84,619,4694,1349.932,111.228
"2023-11-25","2023-11-25T22:30:00","2023-11-25T23:00:00",2287.89,616,4563,1426.359,232.751
"2023-11-26","2023-11-25T23:00:00","2023-11-25T23:30:00",2257.63,652,4460,1440.902,109.468
"2023-11-26","2023-11-25T23:30:00","2023-11-26T00:00:00",2252.43,502,4387,1487.916,144.653
"2023-11-26","2023-11-26T00:00:00","2023-11-26T00:30:00",2233.35,430,4151,1488.869,-1.219
"2023-11-26","2023-11-26T00:30:00","2023-11-26T01:00:00",1786.67,385,4037,1551.455,313.875
"2023-11-26","2023-11-26T01:00:00","2023-11-26T01:30:00",1574.26,393,3934,1558.572,408.168
"2023-11-26","2023-11-26T01:30:00","2023-11-26T02:00:00",1470.2,470,3871,1627.448,303.353
"2023-11-26","2023-11-26T02:00:00","2023-11-26T02:30:00",1471.6,452,3774,1513.923,336.477
"2023-11-26","2023-11-26T02:30:00","2023-11-26T03:00:00",1312.36,483,3741,1469.313,476.327
"2023-11-26","2023-11-26T03:00:00","2023-11-26T03:30:00",1313.29,518,3672,1401.914,438.796
"2023-11-26","2023-11-26T03:30:00","2023-11-26T04:00:00",1249.67,595,3617,1333.945,438.385
"2023-11-26","2023-11-26T04:00:00","2023-11-26T04:30:00",1248.26,666,3606,1291.28,400.46
"2023-11-26","2023-11-26T04:30:00","2023-11-26T05:00:00",1222.15,737,3563,1221.61,382.24
"2023-11-26","2023-11-26T05:00:00","2023-11-26T05:30:00",1234.62,830,3554,1197.199,292.181
"2023-11-26","2023-11-26T05:30:00","2023-11-26T06:00:00",1214.33,830,3551,1137.292,369.378
"2023-11-26","2023-11-26T06:00:00","2023-11-26T06:30:00",1388.39,830,3577,1119.029,239.581
"2023-11-26","2023-11-26T06:30:00","2023-11-26T07:00:00",1728.39,724,3671,1062.992,155.618
"2023-11-26","2023-11-26T07:00:00","2023-11-26T07:30:00",2117.25,678,3754,999.522,-40.772
"2023-11-26","2023-11-26T07:30:00","2023-11-26T08:00:00",2128.8,701,3904,966.973,107.227
"2023-11-26","2023-11-26T08:00:00","2023-11-26T08:30:00",2495.98,766,3989,906.376,-179.355
"2023-11-26","2023-11-26T08:30:00","2023-11-26T09:00:00",2648.35,727,4175,905.897,-106.247
"2023-11-26","2023-11-26T09:00:00","2023-11-26T09:30:00",3181.29,612,4403,809.763,-200.052
"2023-11-26","2023-11-26T09:30:00","2023-11-26T10:00:00",3178.54,746,4616,829.909,-138.448
"2023-11-26","2023-11-26T10:00:00","2023-11-26T10:30:00",3266.52,788,4781,758.482,-32.002
"2023-11-26","2023-11-26T10:30:00","2023-11-26T11:00:00",3366.72,823,4895,761.279,-55.999
"2023-11-26","2023-11-26T11:00:00","2023-11-26T11:30:00",3364.02,923,4964,697.755,-20.774
"2023-11-26","2023-11-26T11:30:00","2023-11-26T12:00:00",3363.37,980,5037,689.719,3.91
"2023-11-26","2023-11-26T12:00:00","2023-11-26T12:30:00",3359.92,980,5118,646.544,131.536
"2023-11-26","2023-11-26T12:30:00","2023-11-26T13:00:00",3357.77,980,5186,660.167,188.063
"2023-11-26","2023-11-26T13:00:00","2023-11-26T13:30:00",3356.38,980,5246,641.1,268.52
"2023-11-26","2023-11-26T13:30:00","2023-11-26T14:00:00",3357.93,980,5195,651.336,205.734
"2023-11-26","2023-11-26T14:00:00","2023-11-26T14:30:00",3356.38,980,5111,646.691,127.929
"2023-11-26","2023-11-26T14:30:00","2023-11-26T15:00:00",3356.97,980,5067,661.708,68.322
"2023-11-26","2023-11-26T15:00:00","2023-11-26T15:30:00",3470.41,980,5083,693.313,-60.723
"2023-11-26","2023-11-26T15:30:00","2023-11-26T16:00:00",3546.66,980,5100,685.682,-112.342
"2023-11-26","2023-11-26T16:00:00","2023-11-26T16:30:00",3671.1,980,5173,645.648,-123.748
"2023-11-26","2023-11-26T16:30:00","2023-11-26T17:00:00",3676.45,980,5327,671.251,-0.701
"2023-11-26","2023-11-26T17:00:00","2023-11-26T17:30:00",3674.82,980,5644,650.32,338.86
"2023-11-26","2023-11-26T17:30:00","2023-11-26T18:00:00",3673.032,980,5770,694.631,422.336
"2023-11-26","2023-11-26T18:00:00","2023-11-26T18:30:00",3713.95,980,5777,678.068,404.982
"2023-11-26","2023-11-26T18:30:00","2023-11-26T19:00:00",3648.1,980,5673,724.24,320.66
"2023-11-26","2023-11-26T19:00:00","2023-11-26T19:30:00",3630.78,980,5534,711.319,211.901
"2023-11-26","2023-11-26T19:30:00","2023-11-26T20:00:00",3555.61,980,5424,753.184,135.207
"2023-11-26","2023-11-26T20:00:00","2023-11-26T20:30:00",3512.75,980,5271,717.147,61.104
"2023-11-26","2023-11-26T20:30:00","2023-11-26T21:00:00",3375.37,980,5162,761.526,45.104
"2023-11-26","2023-11-26T21:00:00","2023-11-26T21:30:00",3368.96,977,5044,757.634,-59.594
"2023-11-26","2023-11-26T21:30:00","2023-11-26T22:00:00",3261.51,886,4864,799.308,-82.818
"2023-11-26","2023-11-26T22:00:00","2023-11-26T22:30:00",3169.43,807,4655,737.077,-58.507
"2023-11-26","2023-11-26T22:30:00","2023-11-26T23:00:00",2914.08,847,4433,796.688,-124.768
"2023-11-27","2023-11-26T23:00:00","2023-11-26T23:30:00",2735.78,980,4289,776.486,-203.266
"2023-11-27","2023-11-26T23:30:00","2023-11-27T00:00:00",2430.14,830,4183,815.992,106.868
"2023-11-27","2023-11-27T00:00:00","2023-11-27T00:30:00",2440.17,743,3969,754.113,31.716
"2023-11-27","2023-11-27T00:30:00","2023-11-27T01:00:00",2548.92,587,3849,783.82,-70.74
"2023-11-27","2023-11-27T01:00:00","2023-11-27T01:30:00",2391.4,478,3780,685.403,225.197
"2023-11-27","2023-11-27T01:30:00","2023-11-27T02:00:00",2367.5,654,3727,739.365,-33.866
"2023-11-27","2023-11-27T02:00:00","2023-11-27T02:30:00",2354.95,608,3644,644.673,36.377
"2023-11-27","2023-11-27T02:30:00","2023-11-27T03:00:00",2228.95,607,3652,686.991,129.059
"2023-11-27","2023-11-27T03:00:00","2023-11-27T03:30:00",2399.85,545,3595,666.617,-16.468
"2023-11-27","2023-11-27T03:30:00","2023-11-27T04:00:00",2109.75,577,3588,718.495,182.755
"2023-11-27","2023-11-27T04:00:00","2023-11-27T04:30:00",1988.4,720,3575,745.215,121.384
"2023-11-27","2023-11-27T04:30:00","2023-11-27T05:00:00",1989.25,641,3587,801.832,154.918
"2023-11-27","2023-11-27T05:00:00","2023-11-27T05:30:00",2342,346,3638,857.696,92.304
"2023-11-27","2023-11-27T05:30:00","2023-11-27T06:00:00",2344.3,203,3735,924.607,263.093
"2023-11-27","2023-11-27T06:00:00","2023-11-27T06:30:00",2658.19,0,3931,1013.941,258.869
"2023-11-27","2023-11-27T06:30:00","2023-11-27T07:00:00",3054.69,0,4252,1067.564,129.746
"2023-11-27","2023-11-27T07:00:00","2023-11-27T07:30:00",3373.96,100,4631,1166.394,-9.354
"2023-11-27","2023-11-27T07:30:00","2023-11-27T08:00:00",3417.96,14,5177,1183.241,561.799
"2023-11-27","2023-11-27T08:00:00","2023-11-27T08:30:00",3428.45,163,5381,1247.38,542.169
"2023-11-27","2023-11-27T08:30:00","2023-11-27T09:00:00",3428.55,187,5463,1211.073,636.377
"2023-11-27","2023-11-27T09:00:00","2023-11-27T09:30:00",3430.13,201,5541,1433.188,476.682
"2023-11-27","2023-11-27T09:30:00","2023-11-27T10:00:00",3428.58,252,5637,1388.205,568.215
"2023-11-27","2023-11-27T10:00:00","2023-11-27T10:30:00",3429.45,212,5621,1580.572,398.978
"2023-11-27","2023-11-27T10:30:00","2023-11-27T11:00:00",3447.65,160,5628,1559.007,461.343
"2023-11-27","2023-11-27T11:00:00","2023-11-27T11:30:00",3446.63,96,5596,1650.838,402.532
"2023-11-27","2023-11-27T11:30:00","2023-11-27T12:00:00",3445.73,39,5584,1692.259,407.012
"2023-11-27","2023-11-27T12:00:00","2023-11-27T12:30:00",3437.66,42,5566,1886.616,199.724
"2023-11-27","2023-11-27T12:30:00","2023-11-27T13:00:00",3443.55,32,5586,1860.822,249.628
"2023-11-27","2023-11-27T13:00:00","2023-11-27T13:30:00",3451.82,0,5609,1953.74,203.44
"2023-11-27","2023-11-27T13:30:00","2023-11-27T14:00:00",3370.7,88,5534,1887.242,188.059
"2023-11-27","2023-11-27T14:00:00","2023-11-27T14:30:00",3359.6,147,5536,1910.482,118.918
"2023-11-27","2023-11-27T14:30:00","2023-11-27T15:00:00",3313.38,192,5545,1828.441,211.179
"2023-11-27","2023-11-27T15:00:00","2023-11-27T15:30:00",3287.59,350,5583,1687.44,257.97
"2023-11-27","2023-11-27T15:30:00","2023-11-27T16:00:00",3346.49,484,5676,1659.176,186.334
"2023-11-27","2023-11-27T16:00:00","2023-11-27T16:30:00",3440.6,616,5772,1642.772,72.627
"2023-11-27","2023-11-27T16:30:00","2023-11-27T17:00:00",3588.75,847,6014,1609.042,-30.792
"2023-11-27","2023-11-27T17:00:00","2023-11-27T17:30:00",3878.3,961,6322,1541.841,-59.142
"2023-11-27","2023-11-27T17:30:00","2023-11-27T18:00:00",3919.11,980,6415,1457.182,58.708
"2023-11-27","2023-11-27T18:00:00","2023-11-27T18:30:00",3934.54,980,6354,1402.482,36.979
"2023-11-27","2023-11-27T18:30:00","2023-11-27T19:00:00",4065.24,980,6168,1314.229,-191.469
"2023-11-27","2023-11-27T19:00:00","2023-11-27T19:30:00",4057.99,980,6006,1307.313,-339.303
"2023-11-27","2023-11-27T19:30:00","2023-11-27T20:00:00",3909.51,980,5928,1195.494,-157.004
"2023-11-27","2023-11-27T20:00:00","2023-11-27T20:30:00",3908.377,980,5752,1150.733,-287.11
"2023-11-27","2023-11-27T20:30:00","2023-11-27T21:00:00",3799.004,980,5604,1017.082,-192.086
"2023-11-27","2023-11-27T21:00:00","2023-11-27T21:30:00",3790.75,980,5421,996.189,-345.938
"2023-11-27","2023-11-27T21:30:00","2023-11-27T22:00:00",3579.45,980,5230,865.199,-194.649
"2023-11-27","2023-11-27T22:00:00","2023-11-27T22:30:00",3419.35,980,4986,837.829,-251.179
"2023-11-27","2023-11-27T22:30:00","2023-11-27T23:00:00",3151.05,980,4723,726.223,-134.272
"2023-11-28","2023-11-27T23:00:00","2023-11-27T23:30:00",3223.15,980,4556,759.813,-406.963
"2023-11-28","2023-11-27T23:30:00","2023-11-28T00:00:00",3045.81,980,4396,653.74,-283.55
"2023-11-28","2023-11-28T00:00:00","2023-11-28T00:30:00",2978.01,980,4190,645.371,-413.381
"2023-11-28","2023-11-28T00:30:00","2023-11-28T01:00:00",2904.44,962,4077,572.814,-362.254
"2023-11-28","2023-11-28T01:00:00","2023-11-28T01:30:00",2791.013,878,3978,585.957,-276.971
"2023-11-28","2023-11-28T01:30:00","2023-11-28T02:00:00",2813.93,957,3959,494.822,-306.752
"2023-11-28","2023-11-28T02:00:00","2023-11-28T02:30:00",2854.27,971,3894,490.111,-421.381
"2023-11-28","2023-11-28T02:30:00","2023-11-28T03:00:00",2926.91,952,3852,409.489,-436.399
"2023-11-28","2023-11-28T03:00:00","2023-11-28T03:30:00",2938.893,980,3814,369.879,-474.772
"2023-11-28","2023-11-28T03:30:00","2023-11-28T04:00:00",2945.01,980,3780,316.206,-461.217
"2023-11-28","2023-11-28T04:00:00","2023-11-28T04:30:00",2942.66,980,3799,312.309,-435.969
"2023-11-28","2023-11-28T04:30:00","2023-11-28T05:00:00",2941.26,980,3842,261.613,-340.873
"2023-11-28","2023-11-28T05:00:00","2023-11-28T05:30:00",2937.76,980,3871,228.204,-274.964
"2023-11-28","2023-11-28T05:30:00","2023-11-28T06:00:00",2949.117,980,3966,184.418,-147.536
"2023-11-28","2023-11-28T06:00:00","2023-11-28T06:30:00",3496.88,830,4131,183.953,-379.833
"2023-11-28","2023-11-28T06:30:00","2023-11-28T07:00:00",3813.511,830,4428,137.393,-352.904
"2023-11-28","2023-11-28T07:00:00","2023-11-28T07:30:00",4493.55,980,4752,144.811,-866.362
"2023-11-28","2023-11-28T07:30:00","2023-11-28T08:00:00",4562.942,980,5187,101.406,-457.349
"2023-11-28","2023-11-28T08:00:00","2023-11-28T08:30:00",4778.04,980,5487,129.158,-400.198
"2023-11-28","2023-11-28T08:30:00","2023-11-28T09:00:00",4873.041,907,5549,91.054,-322.095
"2023-11-28","2023-11-28T09:00:00","2023-11-28T09:30:00",4886.84,906,5623,113.46,-283.3
"2023-11-28","2023-11-28T09:30:00","2023-11-28T10:00:00",4923.19,980,5716,96.663,-283.854
"2023-11-28","2023-11-28T10:00:00","2023-11-28T10:30:00",4948.32,980,5687,127.057,-368.377
"2023-11-28","2023-11-28T10:30:00","2023-11-28T11:00:00",4825.78,980,5662,119.117,-262.897
"2023-11-28","2023-11-28T11:00:00","2023-11-28T11:30:00",4823.79,980,5775,150.212,-179.001
"2023-11-28","2023-11-28T11:30:00","2023-11-28T12:00:00",4817.3,980,5766,139.004,-170.303
"2023-11-28","2023-11-28T12:00:00","2023-11-28T12:30:00",4816.54,980,5845,155.505,-107.044
"2023-11-28","2023-11-28T12:30:00","2023-11-28T13:00:00",4806.11,980,5864,137.666,-59.776
"2023-11-28","2023-11-28T13:00:00","2023-11-28T13:30:00",4807.58,911,5869,142.06,8.359
"2023-11-28","2023-11-28T13:30:00","2023-11-28T14:00:00",4774.65,861,5762,118.301,8.048
"2023-11-28","2023-11-28T14:00:00","2023-11-28T14:30:00",4769.54,857,5728,118.832,-17.373
"2023-11-28","2023-11-28T14:30:00","2023-11-28T15:00:00",4794.07,903,5747,94.985,-45.055
"2023-11-28","2023-11-28T15:00:00","2023-11-28T15:30:00",4807.07,927,5750,85.946,-70.016
"2023-11-28","2023-11-28T15:30:00","2023-11-28T16:00:00",4818.47,970,5851,70.946,-8.416
"2023-11-28","2023-11-28T16:00:00","2023-11-28T16:30:00",5116.65,952,5983,72.875,-158.525
"2023-11-28","2023-11-28T16:30:00","2023-11-28T17:00:00",5146.92,955,6248,67.649,78.431
"2023-11-28","2023-11-28T17:00:00","2023-11-28T17:30:00",5153.859,980,6533,84.575,314.566
"2023-11-28","2023-11-28T17:30:00","2023-11-28T18:00:00",5237.459,980,6630,76.557,335.984
"2023-11-28","2023-11-28T18:00:00","2023-11-28T18:30:00",5200.15,980,6564,95.834,288.017
"2023-11-28","2023-11-28T18:30:00","2023-11-28T19:00:00",5144.2,980,6440,80.949,234.851
"2023-11-28","2023-11-28T19:00:00","2023-11-28T19:30:00",5148.65,980,6227,95.022,3.328
"2023-11-28","2023-11-28T19:30:00","2023-11-28T20:00:00",5116.21,980,6110,78.112,-64.322
"2023-11-28","2023-11-28T20:00:00","2023-11-28T20:30:00",4884.58,980,5966,77.252,24.168
"2023-11-28","2023-11-28T20:30:00","2023-11-28T21:00:00",4766.17,980,5780,71.353,-37.523
"2023-11-28","2023-11-28T21:00:00","2023-11-28T21:30:00",4766.52,980,5625,74.74,-196.26
"2023-11-28","2023-11-28T21:30:00","2023-11-28T22:00:00",4486.97,980,5410,67.661,-124.631
"2023-11-28","2023-11-28T22:00:00","2023-11-28T22:30:00",4376.49,980,5142,68.873,-283.364
"2023-11-28","2023-11-28T22:30:00","2023-11-28T23:00:00",3971.85,980,4904,63.765,-111.615
"2023-11-29","2023-11-28T23:00:00","2023-11-28T23:30:00",3667.2,980,4733,67.354,18.446
"2023-11-29","2023-11-28T23:30:00","2023-11-29T00:00:00",3641.48,948,4600,63.191,-52.671
"2023-11-29","2023-11-29T00:00:00","2023-11-29T00:30:00",3628.68,930,4189,72.385,-442.065
"2023-11-29","2023-11-29T00:30:00","2023-11-29T01:00:00",3437.81,897,4107,65.649,-293.459
"2023-11-29","2023-11-29T01:00:00","2023-11-29T01:30:00",3252.61,889,4015,70.742,-197.353
"2023-11-29","2023-11-29T01:30:00","2023-11-29T02:00:00",3252.26,980,4019,64.707,-277.967
"2023-11-29","2023-11-29T02:00:00","2023-11-29T02:30:00",3229.51,980,3972,74.401,-311.911
"2023-11-29","2023-11-29T02:30:00","2023-11-29T03:00:00",3129.96,980,3947,69.188,-232.147
"2023-11-29","2023-11-29T03:00:00","2023-11-29T03:30:00",3125.71,980,3928,70.881,-248.591
"2023-11-29","2023-11-29T03:30:00","2023-11-29T04:00:00",3037.7,980,3902,68.297,-183.997
"2023-11-29","2023-11-29T04:00:00","2023-11-29T04:30:00",3065.61,934,3918,72.676,-154.286
"2023-11-29","2023-11-29T04:30:00","2023-11-29T05:00:00",3065.31,866,3955,73.022,-49.332
"2023-11-29","2023-11-29T05:00:00","2023-11-29T05:30:00",3210.14,713,3994,89.822,-18.962
"2023-11-29","2023-11-29T05:30:00","2023-11-29T06:00:00",3406.184,601,4094,90.804,-3.987
"2023-11-29","2023-11-29T06:00:00","2023-11-29T06:30:00",3878.972,451,4263,106.875,-173.847
"2023-11-29","2023-11-29T06:30:00","2023-11-29T07:00:00",4292.114,372,4577,122.075,-209.189
"2023-11-29","2023-11-29T07:00:00","2023-11-29T07:30:00",4727.19,461,4913,146.467,-421.657
"2023-11-29","2023-11-29T07:30:00","2023-11-29T08:00:00",4781.42,450,5369,164.757,-27.177
"2023-11-29","2023-11-29T08:00:00","2023-11-29T08:30:00",4894.01,460,5604,169.014,80.976
"2023-11-29","2023-11-29T08:30:00","2023-11-29T09:00:00",4886.72,512,5683,178.095,106.185
"2023-11-29","2023-11-29T09:00:00","2023-11-29T09:30:00",4913.59,584,5859,217.647,143.763
"2023-11-29","2023-11-29T09:30:00","2023-11-29T10:00:00",4913.47,696,5980,231.239,139.291
"2023-11-29","2023-11-29T10:00:00","2023-11-29T10:30:00",4944.84,694,5946,283.697,23.463
"2023-11-29","2023-11-29T10:30:00","2023-11-29T11:00:00",4801.55,793,5923,300.072,28.377
"2023-11-29","2023-11-29T11:00:00","2023-11-29T11:30:00",4818.45,646,5893,373.832,54.717
"2023-11-29","2023-11-29T11:30:00","2023-11-29T12:00:00",4865.087,666,5878,372.434,-25.522
"2023-11-29","2023-11-29T12:00:00","2023-11-29T12:30:00",4860.851,639,5867,412.5,-45.351
"2023-11-29","2023-11-29T12:30:00","2023-11-29T13:00:00",4834.17,650,5886,422.859,-21.03
"2023-11-29","2023-11-29T13:00:00","2023-11-29T13:30:00",4832.37,522,5891,436.274,100.356
"2023-11-29","2023-11-29T13:30:00","2023-11-29T14:00:00",4858.09,422,5783,470.719,32.191
"2023-11-29","2023-11-29T14:00:00","2023-11-29T14:30:00",4855.95,275,5748,459.138,157.911
"2023-11-29","2023-11-29T14:30:00","2023-11-29T15:00:00",4857.25,178,5767,497.292,234.458
"2023-11-29","2023-11-29T15:00:00","2023-11-29T15:30:00",4861.6,89,5771,478.518,341.882
"2023-11-29","2023-11-29T15:30:00","2023-11-29T16:00:00",4874.37,0,5873,540.34,458.29
"2023-11-29","2023-11-29T16:00:00","2023-11-29T16:30:00",5185.58,-87,6007,512.232,396.188
"2023-11-29","2023-11-29T16:30:00","2023-11-29T17:00:00",5214.7,-150,6275,604.795,605.505
"2023-11-29","2023-11-29T17:00:00","2023-11-29T17:30:00",5283.529,-38,6563,571.93,745.541
"2023-11-29","2023-11-29T17:30:00","2023-11-29T18:00:00",5231.11,-18,6660,701.874,745.016
"2023-11-29","2023-11-29T18:00:00","2023-11-29T18:30:00",5210.76,-18,6592,656.502,742.739
"2023-11-29","2023-11-29T18:30:00","2023-11-29T19:00:00",5174.04,-129,6466,846.815,574.145
"2023-11-29","2023-11-29T19:00:00","2023-11-29T19:30:00",5175.89,-86,6251,781.826,379.285
"2023-11-29","2023-11-29T19:30:00","2023-11-29T20:00:00",4882.43,-177,6132,976.281,450.29
"2023-11-29","2023-11-29T20:00:00","2023-11-29T20:30:00",4873.88,-327,5987,1270.769,169.351
"2023-11-29","2023-11-29T20:30:00","2023-11-29T21:00:00",4847.84,-566,5799,1306.129,211.031
"2023-11-29","2023-11-29T21:00:00","2023-11-29T21:30:00",4846.29,-449,5642,1386.055,-141.345
"2023-11-29","2023-11-29T21:30:00","2023-11-29T22:00:00",4454.29,-299,5425,1365.38,-95.67
"2023-11-29","2023-11-29T22:00:00","2023-11-29T22:30:00",4224.1,-84,5154,1412.452,-398.552
"2023-11-29","2023-11-29T22:30:00","2023-11-29T23:00:00",3486,0,4914,1400.426,27.574
"2023-11-30","2023-11-29T23:00:00","2023-11-29T23:30:00",3178.85,256,4740,1401.517,-96.367
"2023-11-30","2023-11-29T23:30:00","2023-11-30T00:00:00",2838.16,300,4605,1415.252,51.588
"2023-11-30","2023-11-30T00:00:00","2023-11-30T00:30:00",2710.36,297,4316,1402.455,-93.815
"2023-11-30","2023-11-30T00:30:00","2023-11-30T01:00:00",2470.35,291,4201,1457.587,-17.937
"2023-11-30","2023-11-30T01:00:00","2023-11-30T01:30:00",2299.34,387,4070,1433.418,-49.758
"2023-11-30","2023-11-30T01:30:00","2023-11-30T02:00:00",1879.24,483,4049,1521.308,165.452
"2023-11-30","2023-11-30T02:00:00","2023-11-30T02:30:00",1805.34,427,3982,1503.027,246.633
"2023-11-30","2023-11-30T02:30:00","2023-11-30T03:00:00",1702.5,321,4004,1599.136,381.364
"2023-11-30","2023-11-30T03:00:00","2023-11-30T03:30:00",1725.39,297,3935,1684.278,228.332
"2023-11-30","2023-11-30T03:30:00","2023-11-30T04:00:00",1592.04,297,3919,1739.045,290.915
"2023-11-30","2023-11-30T04:00:00","2023-11-30T04:30:00",1551.65,298,3898,1827.357,220.993
"2023-11-30","2023-11-30T04:30:00","2023-11-30T05:00:00",1575.35,150,3890,1868.663,295.987
"2023-11-30","2023-11-30T05:00:00","2023-11-30T05:30:00",1884.79,0,3925,1981.01,59.2
"2023-11-30","2023-11-30T05:30:00","2023-11-30T06:00:00",1990.14,-177,4005,2000.974,190.886
"2023-11-30","2023-11-30T06:00:00","2023-11-30T06:30:00",2372.36,-452,4193,2054.496,218.144
"2023-11-30","2023-11-30T06:30:00","2023-11-30T07:00:00",3061.55,-752,4527,2072.824,144.626
"2023-11-30","2023-11-30T07:00:00","2023-11-30T07:30:00",4053.96,-900,4948,2168.597,-374.557
"2023-11-30","2023-11-30T07:30:00","2023-11-30T08:00:00",4227.15,-900,5458,2140.762,-9.912
