DeliveryDate,TradeDate,StartTime,EndTime,NominalFrequency,AverageFrequency,ParticipantName,ResourceName,ResourceType,Jurisdiction,MeteredMW
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_400840,GEN,ROI,12.948
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_400731,GEN,ROI,9.19
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_400730,GEN,ROI,2.834
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400051,GU_403970,GEN,ROI,2.317
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400051,GU_402280,GEN,ROI,3.868
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400051,GU_402050,GEN,ROI,5.605
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400044,GU_400540,GEN,ROI,62.45
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_405830,GEN,ROI,6.633
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_402200,GEN,ROI,2.786
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_402010,GEN,ROI,1.035
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400043,GU_401930,GEN,ROI,6.434
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400043,GU_401920,GEN,ROI,0.276
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_401750,GEN,ROI,8.482
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400062,GU_401760,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_401770,GEN,ROI,33.24
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_401780,GEN,ROI,6.04
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400781,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400780,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_403630,GEN,ROI,-0.091
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400771,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400770,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400762,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400753,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401790,GEN,ROI,6.511
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400752,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400750,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_404420,GEN,ROI,2.61
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400062,GU_404290,GEN,ROI,2.442
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_404210,GEN,ROI,12.736
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400062,GU_404200,GEN,ROI,7.416
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_403940,GEN,ROI,10.91
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400062,GU_403930,GEN,ROI,3.065
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400064,GU_400751,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401360,GEN,ROI,0.677
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400062,GU_401730,GEN,ROI,4.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401290,GEN,ROI,0.38
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_401680,GEN,ROI,6.45
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_401440,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400033,GU_401090,GEN,ROI,3.652
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_400950,GEN,ROI,6.803
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_400940,GEN,ROI,3.127
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_400620,GEN,ROI,9.12
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400033,GU_400470,GEN,ROI,3.365
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400031,GU_401020,GEN,ROI,4.641
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400031,GU_400570,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_405850,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_405190,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_405170,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_405150,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_403790,GEN,ROI,39.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401340,GEN,ROI,1.069
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400033,GU_401940,GEN,ROI,11.659
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400033,GU_402080,GEN,ROI,7.02
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400030,GU_403760,GEN,ROI,15.88
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400033,GU_402190,GEN,ROI,7.55
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400033,GU_402150,GEN,ROI,19.223
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401280,GEN,ROI,5.728
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401250,GEN,ROI,14.399
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401240,GEN,ROI,10.153
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401150,GEN,ROI,4.693
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401060,GEN,ROI,7.42
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401000,GEN,ROI,5.065
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_401070,GEN,ROI,4.782
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400043,GU_400660,GEN,ROI,15.198
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_400650,GEN,ROI,4.979
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400041,GU_400530,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400038,GU_400550,GEN,ROI,3.848
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400037,GU_400500,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:29:59,,,PT_400035,GU_400480,GEN,ROI,74.08
,2023-11-19,2023-11-19T00:00:00,2023-11-19T00:30:00,,,PT_400043,GU_400960,GEN,ROI,4.466
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402563,GU_403800,GEN,ROI,8.756
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402573,GU_405880,GEN,ROI,3.359
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402573,GU_404270,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402573,GU_404260,GEN,ROI,-0.238
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402564,GU_403810,GEN,ROI,5.971
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402563,GU_404480,GEN,ROI,3.021
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402561,GU_403770,GEN,ROI,13.727
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402540,GU_405110,GEN,ROI,8.469
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402560,GU_403900,GEN,ROI,5.259
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402560,GU_403830,GEN,ROI,6.289
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402546,GU_403400,GEN,ROI,15.737
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_405900,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_405160,GEN,ROI,9.23
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402576,GU_404330,GEN,ROI,18.37
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_405070,GEN,ROI,-0.117
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402560,GU_405930,GEN,ROI,10.37
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402577,GU_404340,GEN,ROI,4.114
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402586,GU_404550,GEN,ROI,-0.037
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402579,GU_404360,GEN,ROI,-0.2
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_404900,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501160,GEN,NI,17.591
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501500,GEN,NI,6.186
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_500740,GEN,NI,3.96
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_500020,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_500010,GEN,NI,4.155
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402613,GU_405210,GEN,ROI,44.43
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402608,GU_405140,GEN,ROI,21.15
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402607,GU_405080,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402591,GU_404630,GEN,ROI,1.948
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402585,GU_404540,GEN,ROI,-0.016
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402584,GU_404530,GEN,ROI,-0.032
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402580,GU_404390,GEN,ROI,-0.2
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402580,GU_404380,GEN,ROI,-0.3
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402579,GU_404370,GEN,ROI,-0.1
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402577,GU_404930,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_404520,GEN,ROI,-0.127
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400109,GU_401350,GEN,ROI,15.851
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_404010,GEN,ROI,-0.03
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_403880,GEN,ROI,6.018
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400200,GU_403750,GEN,ROI,0.951
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400198,GU_402030,GEN,ROI,30.944
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400192,GU_401980,GEN,ROI,4.652
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400185,GU_401950,GEN,ROI,7.176
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400178,GU_401900,GEN,ROI,20.861
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400174,GU_405870,GEN,ROI,2.694
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400169,GU_401860,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400165,GU_401840,GEN,ROI,17.76
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400146,GU_401670,GEN,ROI,1.921
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400135,GU_401690,GEN,ROI,8.04
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400132,GU_401700,GEN,ROI,8.726
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400126,GU_401500,GEN,ROI,0.069
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501520,GEN,NI,2.647
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400087,GU_401230,GEN,ROI,8.522
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_403920,GEN,ROI,3.961
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_404510,GEN,ROI,-0.108
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_403990,GEN,ROI,1.84
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_404470,GEN,ROI,12.371
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_404000,GEN,ROI,9.004
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_402540,GU_403390,GEN,ROI,9.552
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_402539,GU_403740,GEN,ROI,4.341
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400460,GU_403000,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400238,GU_403380,GEN,ROI,13.02
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400225,GU_402340,GEN,ROI,5.107
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400222,GU_402270,GEN,ROI,17.33
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400220,GU_405840,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400220,GU_402300,GEN,ROI,10.04
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400208,GU_402130,GEN,ROI,9.85
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400208,GU_402110,GEN,ROI,7.843
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400202,GU_404500,GEN,ROI,4.626
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400202,GU_404490,GEN,ROI,7.736
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_404580,GEN,ROI,3.031
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400200,GU_404570,GEN,ROI,15.87
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400200,GU_404460,GEN,ROI,7.02
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501550,GEN,NI,4.682
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_501410,GEN,NI,1.17
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501630,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500074,GU_501250,GEN,NI,5.272
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500073,GU_501230,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500057,GU_503310,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500053,GU_501130,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500048,GU_500904,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500048,GU_500900,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500047,GU_500790,GEN,NI,3.393
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500045,GU_500825,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500045,GU_500824,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500045,GU_500821,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500045,GU_500820,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500044,GU_500720,GEN,NI,2.013
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500040,GU_503740,GEN,NI,32.544
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500040,GU_503730,GEN,NI,79.715
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500040,GU_503720,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_501360,GEN,NI,2.231
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500040,GU_500284,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_501390,GEN,NI,0.603
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_503930,GEN,NI,1.769
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400085,GU_401140,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500057,GU_503310,GEN,NI,2.521
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504060,GEN,NI,6.042
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504050,GEN,NI,1.343
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_500020,GEN,NI,0.087
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400080,GU_404560,GEN,ROI,1.162
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400062,GU_401760,GEN,ROI,2.984
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400062,GU_401710,GEN,ROI,2.227
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_502534,GU_504040,GEN,NI,12.296
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_502534,GU_504030,GEN,NI,6.487
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_502532,GU_503980,GEN,NI,-0.107
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_502514,GU_503960,GEN,NI,-0.059
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_502514,GU_503950,GEN,NI,-0.267
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500110,GU_504200,GEN,NI,4.539
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_503940,GEN,NI,3.422
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500086,GU_501410,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500040,GU_500283,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500039,GU_503900,GEN,NI,14.675
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500030,GU_503350,GEN,NI,-0.454
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501050,GEN,NI,3.073
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501040,GEN,NI,2.249
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500024,GU_504090,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500024,GU_503400,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500024,GU_500041,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500024,GU_500040,GEN,NI,105.946
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504160,GEN,NI,2.203
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504070,GEN,NI,1.063
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504060,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_504050,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501730,GEN,NI,3.192
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501720,GEN,NI,2.464
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501710,GEN,NI,3.718
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501700,GEN,NI,2.893
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501670,GEN,NI,8.511
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501150,GEN,NI,3.653
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501190,GEN,NI,4.045
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501210,GEN,NI,3.063
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501430,GEN,NI,1.857
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503920,GEN,NI,9.411
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503860,GEN,NI,3.466
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503850,GEN,NI,1.84
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503840,GEN,NI,2.801
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503830,GEN,NI,5.138
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503820,GEN,NI,3.33
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503810,GEN,NI,2.199
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500021,GU_501620,GEN,NI,3.886
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503800,GEN,NI,3.379
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503780,GEN,NI,2.177
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_501750,GEN,NI,4.428
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_501740,GEN,NI,3.116
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_501680,GEN,NI,1.961
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_501660,GEN,NI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_501350,GEN,NI,8.066
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500025,GU_501440,GEN,NI,3.925
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_500028,GU_503790,GEN,NI,2.302
,2023-11-19,2023-11-19T00:30:00,2023-11-19T01:00:00,,,PT_400080,GU_404560,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_403560,GEN,ROI,-0.067
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400078,GU_401010,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400240,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400221,GEN,ROI,11.75
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400220,GEN,ROI,11.65
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400211,GEN,ROI,5.04
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400210,GEN,ROI,5.13
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400203,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400250,GEN,ROI,0.0
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400202,GEN,ROI,8.95
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400200,GEN,ROI,10.1
,2023-11-19,2023-11-19T00:30:00,2023-11-19T00:59:59,,,PT_400030,GU_400183,GEN,ROI,0.0
