TradeDate,DeliveryDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2024-01-09,2024-01-09,2024-01-09T04:30:00,2024-01-09T04:45:00,1601.069,300.922,1901.991
2024-01-09,2024-01-09,2024-01-09T04:45:00,2024-01-09T05:00:00,1609.864,301.622,1911.486
2024-01-09,2024-01-09,2024-01-09T05:00:00,2024-01-09T05:15:00,1618.65,302.322,1920.972
2024-01-09,2024-01-09,2024-01-09T05:15:00,2024-01-09T05:30:00,1594.241,309.128,1903.369
2024-01-09,2024-01-09,2024-01-09T05:30:00,2024-01-09T05:45:00,1569.829,315.93,1885.759
2024-01-09,2024-01-09,2024-01-09T05:45:00,2024-01-09T06:00:00,1545.414,322.735,1868.149
2024-01-09,2024-01-09,2024-01-09T06:00:00,2024-01-09T06:15:00,1521.011,329.545,1850.556
2024-01-09,2024-01-09,2024-01-09T06:15:00,2024-01-09T06:30:00,1510.551,331.216,1841.767
2024-01-09,2024-01-09,2024-01-09T06:30:00,2024-01-09T06:45:00,1500.093,332.897,1832.99
2024-01-09,2024-01-09,2024-01-09T06:45:00,2024-01-09T07:00:00,1489.637,334.576,1824.213
2024-01-09,2024-01-09,2024-01-09T07:00:00,2024-01-09T07:15:00,1463.173,355.762,1818.935
2024-01-09,2024-01-09,2024-01-09T07:15:00,2024-01-09T07:30:00,1490.044,360.378,1850.422
2024-01-09,2024-01-09,2024-01-09T07:30:00,2024-01-09T07:45:00,1516.927,364.986,1881.913
2024-01-09,2024-01-09,2024-01-09T07:45:00,2024-01-09T08:00:00,1543.792,369.605,1913.397
2024-01-09,2024-01-09,2024-01-09T08:00:00,2024-01-09T08:15:00,1570.673,374.219,1944.892
2024-01-09,2024-01-09,2024-01-09T08:15:00,2024-01-09T08:30:00,1604.404,383.204,1987.608
2024-01-09,2024-01-09,2024-01-09T08:30:00,2024-01-09T08:45:00,1638.124,392.191,2030.315
2024-01-09,2024-01-09,2024-01-09T08:45:00,2024-01-09T09:00:00,1671.859,401.176,2073.035
2024-01-09,2024-01-09,2024-01-09T09:00:00,2024-01-09T09:15:00,1705.588,410.16,2115.748
2024-01-09,2024-01-09,2024-01-09T09:15:00,2024-01-09T09:30:00,1746.213,412.76,2158.973
2024-01-09,2024-01-09,2024-01-09T09:30:00,2024-01-09T09:45:00,1786.853,415.362,2202.215
2024-01-09,2024-01-09,2024-01-09T09:45:00,2024-01-09T10:00:00,1827.483,417.97,2245.453
2024-01-09,2024-01-09,2024-01-09T10:00:00,2024-01-09T10:15:00,1868.113,420.571,2288.684
2024-01-09,2024-01-09,2024-01-09T10:15:00,2024-01-09T10:30:00,1884.473,425.555,2310.028
2024-01-09,2024-01-09,2024-01-09T10:30:00,2024-01-09T10:45:00,1900.838,430.54,2331.378
2024-01-09,2024-01-09,2024-01-09T10:45:00,2024-01-09T11:00:00,1917.197,435.527,2352.724
2024-01-09,2024-01-09,2024-01-09T11:00:00,2024-01-09T11:15:00,1933.563,440.517,2374.08
2024-01-09,2024-01-09,2024-01-09T11:15:00,2024-01-09T11:30:00,1954.508,439.819,2394.327
2024-01-09,2024-01-09,2024-01-09T11:30:00,2024-01-09T11:45:00,1975.465,439.132,2414.597
2024-01-09,2024-01-09,2024-01-09T11:45:00,2024-01-09T12:00:00,1996.424,438.436,2434.86
2024-01-09,2024-01-09,2024-01-09T12:00:00,2024-01-09T12:15:00,2017.375,437.746,2455.121
2024-01-09,2024-01-09,2024-01-09T12:15:00,2024-01-09T12:30:00,2008.001,428.723,2436.724
2024-01-09,2024-01-09,2024-01-09T12:30:00,2024-01-09T12:45:00,1998.645,419.708,2418.353
2024-01-09,2024-01-09,2024-01-09T12:45:00,2024-01-09T13:00:00,1989.274,410.683,2399.957
2024-01-09,2024-01-09,2024-01-09T13:00:00,2024-01-09T13:15:00,1925.159,430.055,2355.214
2024-01-09,2024-01-09,2024-01-09T13:15:00,2024-01-09T13:30:00,1889.617,426.537,2316.154
2024-01-09,2024-01-09,2024-01-09T13:30:00,2024-01-09T13:45:00,1854.081,423.025,2277.106
2024-01-09,2024-01-09,2024-01-09T13:45:00,2024-01-09T14:00:00,1818.531,419.509,2238.04
2024-01-09,2024-01-09,2024-01-09T14:00:00,2024-01-09T14:15:00,1782.996,415.99,2198.986
2024-01-09,2024-01-09,2024-01-09T14:15:00,2024-01-09T14:30:00,1778.799,405.017,2183.816
2024-01-09,2024-01-09,2024-01-09T14:30:00,2024-01-09T14:45:00,1774.603,394.043,2168.646
2024-01-09,2024-01-09,2024-01-09T14:45:00,2024-01-09T15:00:00,1770.426,383.077,2153.503
2024-01-09,2024-01-09,2024-01-09T15:00:00,2024-01-09T15:15:00,1766.246,372.098,2138.344
2024-01-09,2024-01-09,2024-01-09T15:15:00,2024-01-09T15:30:00,1740.964,358.088,2099.052
2024-01-09,2024-01-09,2024-01-09T15:30:00,2024-01-09T15:45:00,1715.7,344.079,2059.779
2024-01-09,2024-01-09,2024-01-09T15:45:00,2024-01-09T16:00:00,1690.423,330.07,2020.493
2024-01-09,2024-01-09,2024-01-09T16:00:00,2024-01-09T16:15:00,1665.153,316.056,1981.209
2024-01-09,2024-01-09,2024-01-09T16:15:00,2024-01-09T16:30:00,1677.794,311.123,1988.917
2024-01-09,2024-01-09,2024-01-09T16:30:00,2024-01-09T16:45:00,1690.435,306.188,1996.623
2024-01-09,2024-01-09,2024-01-09T16:45:00,2024-01-09T17:00:00,1703.084,301.25,2004.334
2024-01-09,2024-01-09,2024-01-09T17:00:00,2024-01-09T17:15:00,1715.726,296.315,2012.041
2024-01-09,2024-01-09,2024-01-09T17:15:00,2024-01-09T17:30:00,1727.172,304.587,2031.759
2024-01-09,2024-01-09,2024-01-09T17:30:00,2024-01-09T17:45:00,1738.622,312.858,2051.48
2024-01-09,2024-01-09,2024-01-09T17:45:00,2024-01-09T18:00:00,1750.056,321.131,2071.187
2024-01-09,2024-01-09,2024-01-09T18:00:00,2024-01-09T18:15:00,1761.503,329.411,2090.914
2024-01-09,2024-01-09,2024-01-09T18:15:00,2024-01-09T18:30:00,1781.675,336.403,2118.078
2024-01-09,2024-01-09,2024-01-09T18:30:00,2024-01-09T18:45:00,1801.85,343.408,2145.258
2024-01-09,2024-01-09,2024-01-09T18:45:00,2024-01-09T19:00:00,1822.018,350.407,2172.425
2024-01-09,2024-01-09,2024-01-09T19:00:00,2024-01-09T19:15:00,1736.127,346.146,2082.273
2024-01-09,2024-01-09,2024-01-09T19:15:00,2024-01-09T19:30:00,1748.746,354.54,2103.286
2024-01-09,2024-01-09,2024-01-09T19:30:00,2024-01-09T19:45:00,1761.356,362.926,2124.282
2024-01-09,2024-01-09,2024-01-09T19:45:00,2024-01-09T20:00:00,1773.984,371.32,2145.304
2024-01-09,2024-01-09,2024-01-09T20:00:00,2024-01-09T20:15:00,1786.597,379.712,2166.309
2024-01-09,2024-01-09,2024-01-09T20:15:00,2024-01-09T20:30:00,1813.203,374.775,2187.978
2024-01-09,2024-01-09,2024-01-09T20:30:00,2024-01-09T20:45:00,1839.807,369.843,2209.65
2024-01-09,2024-01-09,2024-01-09T20:45:00,2024-01-09T21:00:00,1866.428,364.91,2231.338
2024-01-09,2024-01-09,2024-01-09T21:00:00,2024-01-09T21:15:00,1893.032,359.978,2253.01
2024-01-09,2024-01-09,2024-01-09T21:15:00,2024-01-09T21:30:00,1893.275,354.577,2247.852
2024-01-09,2024-01-09,2024-01-09T21:30:00,2024-01-09T21:45:00,1893.517,349.174,2242.691
2024-01-09,2024-01-09,2024-01-09T21:45:00,2024-01-09T22:00:00,1893.744,343.776,2237.52
2024-01-09,2024-01-09,2024-01-09T22:00:00,2024-01-09T22:15:00,1893.984,338.378,2232.362
2024-01-09,2024-01-09,2024-01-09T22:15:00,2024-01-09T22:30:00,1898.061,335.75,2233.811
2024-01-09,2024-01-09,2024-01-09T22:30:00,2024-01-09T22:45:00,1902.149,333.126,2235.275
2024-01-09,2024-01-09,2024-01-09T22:45:00,2024-01-09T23:00:00,1906.243,330.499,2236.742
2024-01-10,2024-01-09,2024-01-09T23:00:00,2024-01-09T23:15:00,1910.327,327.881,2238.208
2024-01-10,2024-01-09,2024-01-09T23:15:00,2024-01-09T23:30:00,1915.376,324.854,2240.23
2024-01-10,2024-01-09,2024-01-09T23:30:00,2024-01-09T23:45:00,1920.43,321.832,2242.262
2024-01-10,2024-01-09,2024-01-09T23:45:00,2024-01-10T00:00:00,1925.475,318.801,2244.276
2024-01-10,2024-01-10,2024-01-10T00:00:00,2024-01-10T00:15:00,1930.52,315.781,2246.301
2024-01-10,2024-01-10,2024-01-10T00:15:00,2024-01-10T00:30:00,1906.054,304.973,2211.027
2024-01-10,2024-01-10,2024-01-10T00:30:00,2024-01-10T00:45:00,1881.564,294.183,2175.747
2024-01-10,2024-01-10,2024-01-10T00:45:00,2024-01-10T01:00:00,1857.085,283.377,2140.462
2024-01-10,2024-01-10,2024-01-10T01:00:00,2024-01-10T01:15:00,1644.193,248.786,1892.979
2024-01-10,2024-01-10,2024-01-10T01:15:00,2024-01-10T01:30:00,1655.682,247.507,1903.189
2024-01-10,2024-01-10,2024-01-10T01:30:00,2024-01-10T01:45:00,1667.166,246.236,1913.402
2024-01-10,2024-01-10,2024-01-10T01:45:00,2024-01-10T02:00:00,1678.652,244.959,1923.611
2024-01-10,2024-01-10,2024-01-10T02:00:00,2024-01-10T02:15:00,1690.149,243.684,1933.833
2024-01-10,2024-01-10,2024-01-10T02:15:00,2024-01-10T02:30:00,1705.768,239.255,1945.023
2024-01-10,2024-01-10,2024-01-10T02:30:00,2024-01-10T02:45:00,1721.397,234.827,1956.224
2024-01-10,2024-01-10,2024-01-10T02:45:00,2024-01-10T03:00:00,1737.039,230.398,1967.437
2024-01-10,2024-01-10,2024-01-10T03:00:00,2024-01-10T03:15:00,1752.653,225.971,1978.624
2024-01-10,2024-01-10,2024-01-10T03:15:00,2024-01-10T03:30:00,1732.812,223.533,1956.345
2024-01-10,2024-01-10,2024-01-10T03:30:00,2024-01-10T03:45:00,1712.967,221.097,1934.064
2024-01-10,2024-01-10,2024-01-10T03:45:00,2024-01-10T04:00:00,1693.114,218.664,1911.778
2024-01-10,2024-01-10,2024-01-10T04:00:00,2024-01-10T04:15:00,1673.279,216.224,1889.503
2024-01-10,2024-01-10,2024-01-10T04:15:00,2024-01-10T04:30:00,1677.071,218.21,1895.281
2024-01-10,2024-01-10,2024-01-10T04:30:00,2024-01-10T04:45:00,1680.87,220.208,1901.078
2024-01-10,2024-01-10,2024-01-10T04:45:00,2024-01-10T05:00:00,1684.661,222.196,1906.857
2024-01-10,2024-01-10,2024-01-10T05:00:00,2024-01-10T05:15:00,1688.463,224.195,1912.658
2024-01-10,2024-01-10,2024-01-10T05:15:00,2024-01-10T05:30:00,1689.527,231.679,1921.206
2024-01-10,2024-01-10,2024-01-10T05:30:00,2024-01-10T05:45:00,1690.607,239.162,1929.769
2024-01-10,2024-01-10,2024-01-10T05:45:00,2024-01-10T06:00:00,1691.682,246.651,1938.333
2024-01-10,2024-01-10,2024-01-10T06:00:00,2024-01-10T06:15:00,1692.758,254.133,1946.891
2024-01-10,2024-01-10,2024-01-10T06:15:00,2024-01-10T06:30:00,1690.106,246.609,1936.715
2024-01-10,2024-01-10,2024-01-10T06:30:00,2024-01-10T06:45:00,1687.451,239.087,1926.538
2024-01-10,2024-01-10,2024-01-10T06:45:00,2024-01-10T07:00:00,1684.807,231.561,1916.368
2024-01-10,2024-01-10,2024-01-10T07:00:00,2024-01-10T07:15:00,1546.771,195.851,1742.622
2024-01-10,2024-01-10,2024-01-10T07:15:00,2024-01-10T07:30:00,1547.752,189.269,1737.021
2024-01-10,2024-01-10,2024-01-10T07:30:00,2024-01-10T07:45:00,1548.732,182.693,1731.425
2024-01-10,2024-01-10,2024-01-10T07:45:00,2024-01-10T08:00:00,1549.704,176.113,1725.817
2024-01-10,2024-01-10,2024-01-10T08:00:00,2024-01-10T08:15:00,1550.685,169.536,1720.221
2024-01-10,2024-01-10,2024-01-10T08:15:00,2024-01-10T08:30:00,1541.099,170.811,1711.91
2024-01-10,2024-01-10,2024-01-10T08:30:00,2024-01-10T08:45:00,1531.501,172.091,1703.592
2024-01-10,2024-01-10,2024-01-10T08:45:00,2024-01-10T09:00:00,1521.906,173.37,1695.276
2024-01-10,2024-01-10,2024-01-10T09:00:00,2024-01-10T09:15:00,1512.306,174.661,1686.967
2024-01-10,2024-01-10,2024-01-10T09:15:00,2024-01-10T09:30:00,1468.732,170.759,1639.491
2024-01-10,2024-01-10,2024-01-10T09:30:00,2024-01-10T09:45:00,1425.151,166.86,1592.011
2024-01-10,2024-01-10,2024-01-10T09:45:00,2024-01-10T10:00:00,1381.581,162.963,1544.544
2024-01-10,2024-01-10,2024-01-10T10:00:00,2024-01-10T10:15:00,1338.003,159.064,1497.067
2024-01-10,2024-01-10,2024-01-10T10:15:00,2024-01-10T10:30:00,1341.737,154.684,1496.421
2024-01-10,2024-01-10,2024-01-10T10:30:00,2024-01-10T10:45:00,1345.466,150.309,1495.775
2024-01-10,2024-01-10,2024-01-10T10:45:00,2024-01-10T11:00:00,1349.206,145.921,1495.127
2024-01-10,2024-01-10,2024-01-10T11:00:00,2024-01-10T11:15:00,1352.939,141.549,1494.488
2024-01-10,2024-01-10,2024-01-10T11:15:00,2024-01-10T11:30:00,1318.784,141.691,1460.475
2024-01-10,2024-01-10,2024-01-10T11:30:00,2024-01-10T11:45:00,1284.636,141.838,1426.474
2024-01-10,2024-01-10,2024-01-10T11:45:00,2024-01-10T12:00:00,1250.499,141.983,1392.482
2024-01-10,2024-01-10,2024-01-10T12:00:00,2024-01-10T12:15:00,1216.345,142.137,1358.482
2024-01-10,2024-01-10,2024-01-10T12:15:00,2024-01-10T12:30:00,1189.476,145.647,1335.123
2024-01-10,2024-01-10,2024-01-10T12:30:00,2024-01-10T12:45:00,1162.606,149.169,1311.775
2024-01-10,2024-01-10,2024-01-10T12:45:00,2024-01-10T13:00:00,1135.74,152.685,1288.425
2024-01-10,2024-01-10,2024-01-10T13:00:00,2024-01-10T13:15:00,917.07,136.795,1053.865
2024-01-10,2024-01-10,2024-01-10T13:15:00,2024-01-10T13:30:00,918.671,137.367,1056.038
2024-01-10,2024-01-10,2024-01-10T13:30:00,2024-01-10T13:45:00,920.278,137.937,1058.215
2024-01-10,2024-01-10,2024-01-10T13:45:00,2024-01-10T14:00:00,921.875,138.511,1060.386
2024-01-10,2024-01-10,2024-01-10T14:00:00,2024-01-10T14:15:00,923.484,139.082,1062.566
2024-01-10,2024-01-10,2024-01-10T14:15:00,2024-01-10T14:30:00,930.175,137.849,1068.024
2024-01-10,2024-01-10,2024-01-10T14:30:00,2024-01-10T14:45:00,936.851,136.615,1073.466
2024-01-10,2024-01-10,2024-01-10T14:45:00,2024-01-10T15:00:00,943.529,135.386,1078.915
2024-01-10,2024-01-10,2024-01-10T15:00:00,2024-01-10T15:15:00,950.224,134.155,1084.379
2024-01-10,2024-01-10,2024-01-10T15:15:00,2024-01-10T15:30:00,914.057,137.522,1051.579
2024-01-10,2024-01-10,2024-01-10T15:30:00,2024-01-10T15:45:00,877.876,140.889,1018.765
2024-01-10,2024-01-10,2024-01-10T15:45:00,2024-01-10T16:00:00,841.714,144.252,985.966
2024-01-10,2024-01-10,2024-01-10T16:00:00,2024-01-10T16:15:00,805.547,147.62,953.167
2024-01-10,2024-01-10,2024-01-10T16:15:00,2024-01-10T16:30:00,797.351,151.204,948.555
2024-01-10,2024-01-10,2024-01-10T16:30:00,2024-01-10T16:45:00,789.161,154.777,943.938
2024-01-10,2024-01-10,2024-01-10T16:45:00,2024-01-10T17:00:00,780.954,158.353,939.307
2024-01-10,2024-01-10,2024-01-10T17:00:00,2024-01-10T17:15:00,772.763,161.933,934.696
2024-01-10,2024-01-10,2024-01-10T17:15:00,2024-01-10T17:30:00,781.595,159.263,940.858
2024-01-10,2024-01-10,2024-01-10T17:30:00,2024-01-10T17:45:00,790.44,156.581,947.021
2024-01-10,2024-01-10,2024-01-10T17:45:00,2024-01-10T18:00:00,799.275,153.914,953.189
2024-01-10,2024-01-10,2024-01-10T18:00:00,2024-01-10T18:15:00,808.12,151.239,959.359
2024-01-10,2024-01-10,2024-01-10T18:15:00,2024-01-10T18:30:00,836.248,154.131,990.379
2024-01-10,2024-01-10,2024-01-10T18:30:00,2024-01-10T18:45:00,864.383,157.024,1021.407
2024-01-10,2024-01-10,2024-01-10T18:45:00,2024-01-10T19:00:00,892.529,159.908,1052.437
2024-01-10,2024-01-10,2024-01-10T19:00:00,2024-01-10T19:15:00,833.289,175.472,1008.761
2024-01-10,2024-01-10,2024-01-10T19:15:00,2024-01-10T19:30:00,867.187,169.74,1036.927
2024-01-10,2024-01-10,2024-01-10T19:30:00,2024-01-10T19:45:00,901.078,164.005,1065.083
2024-01-10,2024-01-10,2024-01-10T19:45:00,2024-01-10T20:00:00,934.961,158.27,1093.231
2024-01-10,2024-01-10,2024-01-10T20:00:00,2024-01-10T20:15:00,968.855,152.536,1121.391
2024-01-10,2024-01-10,2024-01-10T20:15:00,2024-01-10T20:30:00,987.289,159.239,1146.528
2024-01-10,2024-01-10,2024-01-10T20:30:00,2024-01-10T20:45:00,1005.711,165.943,1171.654
2024-01-10,2024-01-10,2024-01-10T20:45:00,2024-01-10T21:00:00,1024.137,172.641,1196.778
2024-01-10,2024-01-10,2024-01-10T21:00:00,2024-01-10T21:15:00,1042.565,179.343,1221.908
2024-01-10,2024-01-10,2024-01-10T21:15:00,2024-01-10T21:30:00,1039.418,182.017,1221.435
2024-01-10,2024-01-10,2024-01-10T21:30:00,2024-01-10T21:45:00,1036.265,184.692,1220.957
2024-01-10,2024-01-10,2024-01-10T21:45:00,2024-01-10T22:00:00,1033.128,187.367,1220.495
2024-01-10,2024-01-10,2024-01-10T22:00:00,2024-01-10T22:15:00,1029.982,190.045,1220.027
2024-01-10,2024-01-10,2024-01-10T22:15:00,2024-01-10T22:30:00,1026.38,191.493,1217.873
2024-01-10,2024-01-10,2024-01-10T22:30:00,2024-01-10T22:45:00,1022.774,192.938,1215.712
2024-01-10,2024-01-10,2024-01-10T22:45:00,2024-01-10T23:00:00,1019.188,194.386,1213.574
2024-01-11,2024-01-10,2024-01-10T23:00:00,2024-01-10T23:15:00,1015.58,195.833,1211.413
2024-01-11,2024-01-10,2024-01-10T23:15:00,2024-01-10T23:30:00,1029.267,200.201,1229.468
2024-01-11,2024-01-10,2024-01-10T23:30:00,2024-01-10T23:45:00,1042.957,204.567,1247.524
2024-01-11,2024-01-10,2024-01-10T23:45:00,2024-01-11T00:00:00,1056.649,208.936,1265.585
2024-01-11,2024-01-11,2024-01-11T00:00:00,2024-01-11T00:15:00,1070.354,213.304,1283.658
2024-01-11,2024-01-11,2024-01-11T00:15:00,2024-01-11T00:30:00,1078.428,222.582,1301.01
2024-01-11,2024-01-11,2024-01-11T00:30:00,2024-01-11T00:45:00,1086.525,231.853,1318.378
2024-01-11,2024-01-11,2024-01-11T00:45:00,2024-01-11T01:00:00,1094.609,241.131,1335.74
2024-01-11,2024-01-11,2024-01-11T01:00:00,2024-01-11T01:15:00,1134.097,244.15,1378.247
2024-01-11,2024-01-11,2024-01-11T01:15:00,2024-01-11T01:30:00,1114.606,241.001,1355.607
2024-01-11,2024-01-11,2024-01-11T01:30:00,2024-01-11T01:45:00,1095.114,237.861,1332.975
2024-01-11,2024-01-11,2024-01-11T01:45:00,2024-01-11T02:00:00,1075.629,234.712,1310.341
2024-01-11,2024-01-11,2024-01-11T02:00:00,2024-01-11T02:15:00,1056.14,231.567,1287.707
2024-01-11,2024-01-11,2024-01-11T02:15:00,2024-01-11T02:30:00,1048.247,230.646,1278.893
2024-01-11,2024-01-11,2024-01-11T02:30:00,2024-01-11T02:45:00,1040.346,229.73,1270.076
2024-01-11,2024-01-11,2024-01-11T02:45:00,2024-01-11T03:00:00,1032.453,228.813,1261.266
2024-01-11,2024-01-11,2024-01-11T03:00:00,2024-01-11T03:15:00,1024.561,227.897,1252.458
2024-01-11,2024-01-11,2024-01-11T03:15:00,2024-01-11T03:30:00,976.539,228.758,1205.297
2024-01-11,2024-01-11,2024-01-11T03:30:00,2024-01-11T03:45:00,928.525,229.613,1158.138
2024-01-11,2024-01-11,2024-01-11T03:45:00,2024-01-11T04:00:00,880.5,230.468,1110.968
2024-01-11,2024-01-11,2024-01-11T04:00:00,2024-01-11T04:15:00,832.471,231.326,1063.797
2024-01-11,2024-01-11,2024-01-11T04:15:00,2024-01-11T04:30:00,827.885,222.222,1050.107
2024-01-11,2024-01-11,2024-01-11T04:30:00,2024-01-11T04:45:00,823.294,213.114,1036.408
2024-01-11,2024-01-11,2024-01-11T04:45:00,2024-01-11T05:00:00,818.706,204.007,1022.713
2024-01-11,2024-01-11,2024-01-11T05:00:00,2024-01-11T05:15:00,814.104,194.897,1009.001
2024-01-11,2024-01-11,2024-01-11T05:15:00,2024-01-11T05:30:00,834.247,186.908,1021.155
2024-01-11,2024-01-11,2024-01-11T05:30:00,2024-01-11T05:45:00,854.415,178.917,1033.332
2024-01-11,2024-01-11,2024-01-11T05:45:00,2024-01-11T06:00:00,874.568,170.928,1045.496
2024-01-11,2024-01-11,2024-01-11T06:00:00,2024-01-11T06:15:00,894.713,162.939,1057.652
2024-01-11,2024-01-11,2024-01-11T06:15:00,2024-01-11T06:30:00,886.524,165.26,1051.784
2024-01-11,2024-01-11,2024-01-11T06:30:00,2024-01-11T06:45:00,878.328,167.582,1045.91
2024-01-11,2024-01-11,2024-01-11T06:45:00,2024-01-11T07:00:00,870.128,169.901,1040.029
2024-01-11,2024-01-11,2024-01-11T07:00:00,2024-01-11T07:15:00,904.046,175.491,1079.537
2024-01-11,2024-01-11,2024-01-11T07:15:00,2024-01-11T07:30:00,897.507,167.93,1065.437
2024-01-11,2024-01-11,2024-01-11T07:30:00,2024-01-11T07:45:00,890.958,160.361,1051.319
2024-01-11,2024-01-11,2024-01-11T07:45:00,2024-01-11T08:00:00,884.422,152.798,1037.22
2024-01-11,2024-01-11,2024-01-11T08:00:00,2024-01-11T08:15:00,877.882,145.233,1023.115
2024-01-11,2024-01-11,2024-01-11T08:15:00,2024-01-11T08:30:00,880.695,143.909,1024.604
2024-01-11,2024-01-11,2024-01-11T08:30:00,2024-01-11T08:45:00,883.519,142.591,1026.11
2024-01-11,2024-01-11,2024-01-11T08:45:00,2024-01-11T09:00:00,886.328,141.265,1027.593
2024-01-11,2024-01-11,2024-01-11T09:00:00,2024-01-11T09:15:00,889.149,139.127,1028.276
2024-01-11,2024-01-11,2024-01-11T09:15:00,2024-01-11T09:30:00,878.445,133.28,1011.725
2024-01-11,2024-01-11,2024-01-11T09:30:00,2024-01-11T09:45:00,867.765,127.427,995.192
2024-01-11,2024-01-11,2024-01-11T09:45:00,2024-01-11T10:00:00,857.065,121.579,978.644
2024-01-11,2024-01-11,2024-01-11T10:00:00,2024-01-11T10:15:00,846.369,115.734,962.103
2024-01-11,2024-01-11,2024-01-11T10:15:00,2024-01-11T10:30:00,847.522,112.963,960.485
2024-01-11,2024-01-11,2024-01-11T10:30:00,2024-01-11T10:45:00,848.672,110.198,958.87
2024-01-11,2024-01-11,2024-01-11T10:45:00,2024-01-11T11:00:00,849.837,107.426,957.263
2024-01-11,2024-01-11,2024-01-11T11:00:00,2024-01-11T11:15:00,850.993,104.657,955.65
2024-01-11,2024-01-11,2024-01-11T11:15:00,2024-01-11T11:30:00,871.986,106.861,978.847
2024-01-11,2024-01-11,2024-01-11T11:30:00,2024-01-11T11:45:00,892.982,109.074,1002.056
2024-01-11,2024-01-11,2024-01-11T11:45:00,2024-01-11T12:00:00,913.974,111.277,1025.251
2024-01-11,2024-01-11,2024-01-11T12:00:00,2024-01-11T12:15:00,934.965,113.489,1048.454
2024-01-11,2024-01-11,2024-01-11T12:15:00,2024-01-11T12:30:00,930.114,109.26,1039.374
2024-01-11,2024-01-11,2024-01-11T12:30:00,2024-01-11T12:45:00,925.267,105.034,1030.301
2024-01-11,2024-01-11,2024-01-11T12:45:00,2024-01-11T13:00:00,920.408,100.807,1021.215
2024-01-11,2024-01-11,2024-01-11T13:00:00,2024-01-11T13:15:00,791.049,61.902,852.951
2024-01-11,2024-01-11,2024-01-11T13:15:00,2024-01-11T13:30:00,757.01,57.659,814.669
2024-01-11,2024-01-11,2024-01-11T13:30:00,2024-01-11T13:45:00,722.974,53.424,776.398
2024-01-11,2024-01-11,2024-01-11T13:45:00,2024-01-11T14:00:00,688.932,49.18,738.112
2024-01-11,2024-01-11,2024-01-11T14:00:00,2024-01-11T14:15:00,654.898,44.944,699.842
2024-01-11,2024-01-11,2024-01-11T14:15:00,2024-01-11T14:30:00,617.646,42.62,660.266
2024-01-11,2024-01-11,2024-01-11T14:30:00,2024-01-11T14:45:00,580.399,40.295,620.694
2024-01-11,2024-01-11,2024-01-11T14:45:00,2024-01-11T15:00:00,543.142,37.974,581.116
2024-01-11,2024-01-11,2024-01-11T15:00:00,2024-01-11T15:15:00,505.896,35.65,541.546
2024-01-11,2024-01-11,2024-01-11T15:15:00,2024-01-11T15:30:00,494.65,32.451,527.101
2024-01-11,2024-01-11,2024-01-11T15:30:00,2024-01-11T15:45:00,483.407,29.25,512.657
2024-01-11,2024-01-11,2024-01-11T15:45:00,2024-01-11T16:00:00,472.15,26.048,498.198
2024-01-11,2024-01-11,2024-01-11T16:00:00,2024-01-11T16:15:00,460.903,22.85,483.753
2024-01-11,2024-01-11,2024-01-11T16:15:00,2024-01-11T16:30:00,466.314,23.201,489.515
2024-01-11,2024-01-11,2024-01-11T16:30:00,2024-01-11T16:45:00,471.745,23.55,495.295
2024-01-11,2024-01-11,2024-01-11T16:45:00,2024-01-11T17:00:00,477.168,23.903,501.071
2024-01-11,2024-01-11,2024-01-11T17:00:00,2024-01-11T17:15:00,482.59,24.375,506.965
2024-01-11,2024-01-11,2024-01-11T17:15:00,2024-01-11T17:30:00,501.836,24.701,526.537
2024-01-11,2024-01-11,2024-01-11T17:30:00,2024-01-11T17:45:00,521.074,25.027,546.101
2024-01-11,2024-01-11,2024-01-11T17:45:00,2024-01-11T18:00:00,540.302,25.352,565.654
2024-01-11,2024-01-11,2024-01-11T18:00:00,2024-01-11T18:15:00,559.544,25.677,585.221
2024-01-11,2024-01-11,2024-01-11T18:15:00,2024-01-11T18:30:00,563.964,25.244,589.208
2024-01-11,2024-01-11,2024-01-11T18:30:00,2024-01-11T18:45:00,568.403,24.817,593.22
2024-01-11,2024-01-11,2024-01-11T18:45:00,2024-01-11T19:00:00,572.827,24.392,597.219
2024-01-11,2024-01-11,2024-01-11T19:00:00,2024-01-11T19:15:00,536.879,20.06,556.939
2024-01-11,2024-01-11,2024-01-11T19:15:00,2024-01-11T19:30:00,534.581,20.564,555.145
2024-01-11,2024-01-11,2024-01-11T19:30:00,2024-01-11T19:45:00,532.289,21.074,553.363
2024-01-11,2024-01-11,2024-01-11T19:45:00,2024-01-11T20:00:00,529.981,21.58,551.561
2024-01-11,2024-01-11,2024-01-11T20:00:00,2024-01-11T20:15:00,527.683,22.088,549.771
2024-01-11,2024-01-11,2024-01-11T20:15:00,2024-01-11T20:30:00,506.707,21.885,528.592
2024-01-11,2024-01-11,2024-01-11T20:30:00,2024-01-11T20:45:00,485.735,21.68,507.415
2024-01-11,2024-01-11,2024-01-11T20:45:00,2024-01-11T21:00:00,464.762,21.476,486.238
2024-01-11,2024-01-11,2024-01-11T21:00:00,2024-01-11T21:15:00,443.791,21.277,465.068
2024-01-11,2024-01-11,2024-01-11T21:15:00,2024-01-11T21:30:00,429.556,19.755,449.311
2024-01-11,2024-01-11,2024-01-11T21:30:00,2024-01-11T21:45:00,415.339,18.235,433.574
